listing_id;agent_name;agent_phone;category;description;displayable_address;first_publish_date;image_url;last_publish_date;latitude;listing_status;longitude;new_home;num_bathrooms;num_beedrooms;num_floors;num_recepts;outcode;post_town;price;price_change;property_type;status;street_name
43410515;London Property Zone;020 3478 3495;Residential;* Just completed * Great value 2 bed, 2 bath 9th floor corner flat in Lord Kensington House, 375 Kensington High Street development from St Edwards / Berkeley Group. 828 sq ft.Large wrap around terrace on two sides. Offered to Mortgage buyers as this is not a re-sale, it just completed! * Motivated seller *Please email back for further details.+ + + Plus we also have the flat directly above and a selection of other new sales direct from the developer (with discounts) and a selection of off plan re-sales in 375 Kensington High Street Development at 375kensingtonhighstreetw14*com and others across London + + +Kensington High Street, Kensington W14;2017-03-31 14:42:09;https://lid.zoocdn.com/354/255/ec81e5460b60a840ce010f7dcbd1d824a0b61b60.jpg;2017-03-31 14:42:09;51.495705;51.495705;sale;-0.205854;true;2;2;0;0;W14;;1549950;;Flat;for_sale;Kensington High Street
43410501;The-Property-Cloud.co.uk;020 8128 5117;Residential;Guide price ??575,000 - ??595,000. Positioned on the first floor of this imposing Victorian building, is this stunning, three bedroom flat providing share of freehold. Upon entering the flat, you're instantly greeted by an abundance of natural light coming from the two Velux skylight windows on the large landing. The landing is huge and provides dining space which is located opposite the open plan modern Kitchen. Additional benefits include: Large living room. A garage en-bloc with tandem parking space to front. Large communal garden.In our opinion, we would best describe this property as Spacious, Bright & Airy, providing a Fantastic Traditional Feel with a Modern Twist. Viewings come highly recommended to truly appreciate everything this property has to offer.Entrance HallParquet flooring. Overhead cupboard housing electric meter. Stair case to first floor landing.Landing (9.80 x 2.40 (32'1" x 7'10"))Carpeted. Original sash window to side. Two radiators. Two velux skylight windows. Entry phone system. Picture rail. Recessed spotlights. Dining Area open to Kitchen.Kitchen (3.94 x 2.19 (12'11" x 7'2"))Real wood flooring. Original sash window to side. Matching range of wall and base units with work top over. Spaces for fridge freezer & washing machine. Integrated slimline dishwasher. 'Smeg' oven with 5 ring gas burner hob, stainless steel splash back and extractor over. One and a half bowl stainless steel sink unit with mixer tap and drainer. Worcester boiler. Picture rail. Recessed spotlights.Living Room (5.04 x 5.01 into doorway (16'6" x 16'5" into doorw)Carpeted. Original sash window to front. Two radiators. Cupboard housing TV aerial points. Picture rail. Ceiling rose.Master Bedroom (5.03 x 4.54 (16'6" x 14'10"))Carpeted. Two original sash windows overlooking the large communal gardens. Two radiators. Picture rail. Ceiling rose. Door to Bedroom Three.Bedroom Two (3.10 x 2.41 (10'2" x 7'10"))Carpeted. Original sash window to front leading to terrace area. Radiator. Picture rail.Bedroom Three/Dressing Room (5.01 x 1.89 (16'5" x 6'2"))Carpeted. Original sash window to side. Radiator. Picture rail. Recessed spotlights. Access to loft space. Door to Master Bedroom.Bathroom (2.44 x 2.42 (8'0" x 7'11" ))Tiled flooring. Frosted original sash window to side. Wall mounted vertical radiator. Low level WC. Pedestal wash hand basin with mixer tap. Panelled bath with mixer tap and shower over. Part tiled walls.GarageDouble doors to front. Allocated tandem parking space to front. Power & lighting.Communal GardensPatio area. Accessible via side entrance gate. Mainly lawned. Various plants, shrubs & trees. Pond.Lease InformationLease Term Remaining - The sellers have informed us that the current lease is in excess of 900 years.Ground Rent - ??110.00 per month.Please note: We have not seen any paperwork relating to the above information, we advise that your solicitor obtains and clarifies this information with you prior to legal commitment to your purchase.Additional InformationTenureLeasehold.Council taxRoyal Borough of Greenwich - Band D - ??1,350.97p for period 01/04/2017 - 31/03/2018.CommutingMottingham Station 0.5 Miles.Eltham Station - 0.7 Miles.A2 for Blackwall Tunnel & M25 - 1.5 Miles.Local areaEltham High Street - 0.4 Miles - Providing an array of shops, businesses & restaurants.Eltham Park - 1.3 Miles.Blackheath Village - 3.4 Miles - providing bars, restaurants & other businesses.DisclaimerPlease Note: All measurements are approximate and are taken at the widest points. They should not be used for the purchase of furnishings or floor coverings. Please also note that The Property Cloud have not seen any paperwork relating to any building works that may have been carried out within this property, nor have we tried or tested any appliances or services. These particulars do not form part of any contract, floor plans & photographs, whether enhanced or not, are for general guidance only. We would strongly recommend that the information which we provide about the property, including distances, is verified by yourselves upon inspection and also by your solicitor before legal commitment to the purchase.Court Road, London SE9;2017-03-31 14:40:11;https://lid.zoocdn.com/354/255/d77ed814adb5931c8cf25bb627c560cc0e4d8085.jpg;2017-04-03 11:30:13;51.44573;51.44573;sale;0.052057;false;1;3;0;1;SE9;London;575000;;Flat;for_sale;Court Road
43410484;Carter & Willow;020 8128 9425;Residential;Located within 0.3 miles of Dagenham Heathway Station (District line) and the Heathway with its range of shops and amenities, this 3 bedroom end of terrace house offers double glazing, G/C/H (untested), first floor bathroom, ground floor separate WC and a rear garden. Chain free. EPC rating: E. Floorplan to follow.HallBrown wooden front door with opaque insets, laminate flooring, doorway to kitchen, door to reception room, stairs to first floor landing, door to:Ground floor separate WClow level flush WC, wall mounted wash hand basin with stainless steel hot and cold taps over, tiled splashback, tiled flooring.Reception room 7.56m (24' 10") x 3.29m (10' 10")White upvc double glazed window to front aspect, White upvc glazed window to rear aspect, coving to ceiling, radiator, laminate flooring, wooden entrance door with opaque and non opaque insets, textured ceiling.Kitchen 3.27m (10' 9") x 1.82m (6' 0")White upvc double glazed window to rear aspect, range of wall and base units with roll top work surfaces, integrated single drainer sink with stainless steel mixer tap over, tiled splash backs, integrated Necht gas oven with grill, inegrated 4 ring gas hob, plumbing for washing machine, wall mounted Main combi boiler (untested), under stairs storage, power points, tiled flooring.First floor landingWhite upvc double glazed window to side aspect, doors to all bedrooms and bathroom, access to loft via loft hatch, laminate flooring.Bedroom one 4.63m (15' 2") x 3.02m (9' 11")White upvc double glazed window to front aspect, radiator, laminate flooring, power points.Bedroom two 2.85m (9' 4") x 2.80m (9' 2") to wardrobesWhite upvc double glazed window to rear aspect, built in wardrobes, laminate flooring.Bedroom Three 3.26m (10' 8") x 2.13m (7' 0")Whie upvc double glazed window to front aspect, laminate flooring, radiator.Rear gardenPart crazy paved, rest laid to lawn, outside tap, side pedestrian access.Consumer ProtectionCarter & Willow Estate Agents is the seller's agent for this property. Your conveyancer is legally responsible for ensuring any purchase agreement fully protects your position. We make detailed enquiries of the seller to ensure the information provided is as accurate as possible. Please inform us if you become aware of any information being inaccurate.Dagenham Avenue, Dagenham RM9;2017-03-31 14:37:49;https://lid.zoocdn.com/354/255/a77493e5209574534eda0bdd75da4dbf618a4a36.jpg;2017-04-01 01:43:20;51.537994;51.537994;sale;0.144212;false;1;3;2;1;RM9;Dagenham;339950;;End terrace house;for_sale;Dagenham Avenue
43410429;Blacklers;020 3478 3558;Residential;A three bedroom, round bay semi detached house with garage and own driveway with A 32'2 through lounge/dining room, bathroom and separate W.C and approx. 100' south west facing rear garden.Situated close to kenton library, bus routes and kenton station.Entrance HallUnder stairs storage cupboard housing gas and electric meters. Radiator. Laminate flooring.Through Lounge (32'2 x 11'7 &gt  10' (9.80m x 3.53m &gt 3.05m))UPVC double glazed bay window to front. Chimney breasts removed. Radiators. Double glazed patio doors to rear garden.Kitchen (11'7 x 6'10 (3.53m x 2.08m))Range of fitted wall and base units. Granite 'effect' worktops. Single bowl stainless steel inset sink unit with mixer taps. Plumbing for washing machine. Integrated electric oven. Gas hob. Extractor with canopy over. Recess for fridge/freezer. Double glazed door and window to rear garden. Wall-mounted gas central heating boiler.LandingDouble glazed window to side. Access to loft.Bedroom 1 (15'10 x 10'8 (4.83m x 3.25m))UPVC double glazed bay window to front. Radiator. Chimney breast removed.Bedroom 2 (12'7 x 9'10 (3.84m x 3.00m))Double glazed window to rear. Radiator. Chimney breast removed.Bedroom 3 (7'7 x 6'5 (2.31m x 1.96m))UPVC double glazed window to front. Radiator.Bathroom (7'1 x 5'7 (2.16m x 1.70m))Fully tiled walls. Suite comprising panelled bath with mixer taps and hand shower attachment over  pedestal wash hand basin with mixer taps. Radiator. Double glazed window to rear. Airing cupboard housing hot water tank.Separate W.C.Low flush w.C. Double glazed window to side.Rear Garden (100' approx. (30.48m appro x 0.00m))South west facing. Laid to lawn. Outside tap. Crazy paved patio area.Garage (18'10 x 7'3 (5.74m x 2.21m))(Currently used as a room with plastered walls and ceilings). Power and light. Door and window to rear garden.You may download, store and use the material for your own personal use and research. You may not republish, retransmit, redistribute or otherwise make the material available to any party or make the same available on any website, online service or bulletin board of your own or of any other party or make the same available in hard copy or in any other media without the website owner's express prior written consent. The website owner's copyright must remain on all reproductions of material taken from this website.Elmsleigh Avenue, Harrow, Middlesex HA3;2017-03-31 14:33:17;https://li.zoocdn.com/aee3a19c0c96e83d988ee2fe13b05d0d27bae44b_354_255.jpg;2017-04-05 12:08:52;51.591164;51.591164;sale;-0.313517;false;1;3;0;2;HA3;Harrow;630000;;Semi-detached house;for_sale;Elmsleigh Avenue
43410430;Property World, Penge;020 8022 3159;Residential;With over 2,500 square feet of sumptuous living space, Propertyworld is proud to offer this fantastic & in our opinion unique Victorian home to the market With an abundance of period features retained throughout, this astounding piece of Victorian architecture has gratefully managed to avoid being converted into apartments and welcomes families or any prestigious purchaser looking to relish the vast space on offer. Commuting is made easy with rail stations available at anerley, crystal palace and penge west and for entertainment the sought after crystal palace triangle is close-by. And most importantly - for families the renowned and iconic crystal palace park is just the next road along. This is an amazing house, details include: Wow Factor Entrance Hall, beautiful wooden floors to lounge, stunning contemporary kitchen with bi-folding doors to balcony overlooking the south facing garden, stained glass window rising over 2 metres high beside stairs. With the accommodation split over four floors, the house creates a real sense of space and the rooms include four incredibly generous double bedrooms, two bathrooms boasting under-floor heating and contemporary fittings, three reception rooms and an exquisite luxurious whirlpool bath suite. The property also offers no onward chain, and has been lovingly restored to its original state as best as possible by the current owners. Further benefits include, double fronted and off street parking. Call Propertyworld on to view this phenomenal property.Our Vendor loves......."This was our first house together. We'd come from the city and really needed a change of pace. The large rooms gave us a sense of space at all times. Walks in the park were idyllic and the local architecture stunning, not to mention the dinosaurs. We immediately got a sense of the house's uniqueness and stature as we stepped through the front door to see the light piercing through the stained glass windows. We could only think about matching it with the most brilliant of white backgrounds. We found this place in an entirely different guise but knew exactly how to modernise it. We have great memories of the many views from each different floor and passing back and forth through the entrance gates thinking how fortunate we were to live there. It was a fantastic home to live in and raise our young children. We had the space to work from home and privacy for guests. Commuting was a breeze. We shall miss our walks through the park and speaking with the local shop owners who were a real part of the community and what it stood for".These particulars, whilst believed to be accurate are set out as a general outline only for guidance and do not constitute any part of an offer or contract. Intending purchasers should not rely on them as statements of representation of fact, but must satisfy themselves by inspection or otherwise as to their accuracy. No person in thiscompany's employment has the authority to make or give any representation or warranty in respect of the property.Anerley Park, Anerley, London SE20;2017-03-31 14:33:17;https://lid.zoocdn.com/354/255/d28937e0959ce9272e9aa907d48efb6ad32308a3.jpg;2017-04-02 20:31:31;51.41584;51.41584;sale;-0.064896;false;2;4;0;4;SE20;London;1250000;;;for_sale;Anerley Park
43410420;Burnetware;020 3478 3387;Residential;Detailed DescriptionA wonderful opportunity to aquire a double fronted period house in a sought after residential road. To the rear is a landscaped rear garden with side accessto the front. Internally the property is offered in superb decorative order with some fine benefits and features.??? 4 Reception rooms??? Large kitchen??? 5 Bedrooms??? Cellar??? 2 Bathrooms??? Landscaped garden??? Sought after location??? Attractive decorEvery attempt is made to ensure accuracy, however measurements are approximate, for illustrative purpose and may not be to scale. These particulars shall not be construed as an offer, contract or any part thereof. Statements in these particulars are not binding and are made without warranties on the part of Burnet Ware & Graves Ltd, its employees or its clients. Intending purchasers must verify all statements by inspection or otherwise.Gubyon Avenue, London SE24;2017-03-31 14:33:17;https://lid.zoocdn.com/354/255/67ad0fe3a2876d6785656e19115ad92ace931a49.jpg;2017-04-01 01:43:18;51.456142;51.456142;sale;-0.102186;false;2;5;0;4;SE24;London;2000000;;Terraced house;for_sale;Gubyon Avenue
43410422;Hawes & Co - Wimbledon Village;020 3478 3569;Residential;A superb and impressive two/three bedroom first floor flat set within a former mansion at the top of Wimbledon Hill Road. Set back from the road behind a carriage driveway, the flat offers lateral space, high ceilings and great proportions.The property boasts a grand reception room with lovely views over the communal gardens, a modern kitchen with views over the garden, a bathroom and an additional shower room refurbished this year. There is currently a separate dining room although this could be used as a third double bedroom.Wimbledon Hill Road, London SW19;2017-03-31 14:33:17;https://lid.zoocdn.com/354/255/ba7949e923c80582e136a651f3fb1116a28612ff.jpg;2017-04-01 01:43:18;51.42456;51.42456;sale;-0.214827;false;2;3;0;1;SW19;London;1395000;;Flat;for_sale;Wimbledon Hill Road
43410260;Fraser Properties;020 8033 9433;Residential;Great Cambridge Gardens is a brand new recently completed development of luxury 3 storey townhouses situated in the vibrant town of Enfield, North London. This trendy development boasts unique features and a prominent location with superb transport links to central London. These spacious houses would be perfect for families with children looking for a relaxed lifestyle.*****Residential development***********Situated in the vibrant town of Enfield, London************Luxury Furnished 3 storey townhouses******All houses are decorated to an incredibly high quality standard and are fully equipped with a furniture package meaning that tenants can be in the comfort of their own home from the first day of moving in to their property which means you can start earning higher returns straight away.A fantastic location close to many amenities such as the high street, shops, transport services, and a 2-minute walk from a retail park, leisure centre, and a health clinic.London Liverpool Street is reachable by train in just under 20 minutes and the M25 is accessible within 5 minutes via the A10.With the economy booming and UK house prices going up exceptionally in London be sure to earn high rental returns for long years and when you do wish to re-sell you will certainly not be disappointed with the competitive capital appreciation.Great Cambridge Gardens, Enfield EN1, London,;2017-03-31 14:31:17;https://li.zoocdn.com/02d699fb8868277fa7f89c1cd5e2fa43ea907bfd_354_255.jpg;2017-03-31 14:31:17;51.663246;51.663246;sale;-0.058045;true;2;5;3;1;EN1;Enfield;649950;;Town house;for_sale;Great Cambridge Gardens, Enfield EN1 
43410377;London Property Zone;020 3478 3495;Residential;Bargain! We are selling this off plan re-sale below contract price. Only offered to 100% cash buyer as the completion is shortly in Q1/2 2017).2 bed, 2 bath with large terraces. 889 sq ft. 12th floor. Please email for brochure, payment scheduel etc..* * * We also have other re-sale and new sales on this popular development. Pl email us to discuss further * * *The innovative and striking architecture has been conceived by world-leading architects Scott Brownrigg, to incorporate extensive outdoor landscaping and feature terraces, where residents will benefit from spectacular views over Battersea Park and towards the River Thames.Vista features an abundance of both private and public outside landscaped space. Across the road at Battersea Park, one is able to appreciate the beauty of nature and indulge in energizing tree- lined walks and a variety of other sports activities.Location:- Battersea Park 2 min walk- Sloane Square (Chelsea) 12 min walk- Victoria 17 min walk or bus 44 in 7 mins)- Knightsbridge(Harrods) ??? Hyde Park - 30 mins walk or bus 137/452 in 15 mins- High Street Kensington bus 452 in 18 mins- Oxford Circus bus 137 in 33 minFacilities:- dedicated 24-hour concierge service- fully equipped residents'- vitality pool and sauna provide the perfect area to unwind at any time of dayQueenstown Road, Battersea SW11;2017-03-31 14:30:08;https://li.zoocdn.com/b11bf5ab8c2d0837b317ec7f3590734138f0c93b_354_255.jpg;2017-03-31 14:30:08;51.48247;51.48247;sale;-0.136364;true;2;2;0;0;SW11;;1200000;;Flat;for_sale;Queenstown Road
40832801;Purplebricks, Head Office;01926 267659;Residential;This extremely well presented (bisf construction) extended four bedroom semi detached family home offers a Lounge plus modern fitted kitchen/breakfast room, ground floor shower room and first floor shower room. The property also benefits from off street parking and is within easy access to Hainault central line station, bus routes into Ilford and Romford plus amenities on Manford Way. As we have priced the property very Competitively, we are asking for non dependant buyers that can proceed quickly.Entrance PorchVia porch door, door to lounge.Lounge20'11" x 12'00"Via front door, double glazed window to front aspect, radiator, access to an additional reception room/bedroom four, door to kitchen/breakfast room, stairs leading to the first floor.Kitchen / Diner16'08" x 9'08"Double glazed window to rear aspect, fitted kitchen comprising of wall and base units, granite work tops, built in sink unit with mixer tap over, two integrated fridge/freezers, built in microwave, built in oven, five point gas hob with extractor hood over, wall mounted combination boiler, spot lights, radiator, door to shower room, French door to garden.Bedroom Four16'00" x 8'06"Located on the ground floor, Double glazed window to side aspect, radiator, this room could also be used as a fourth bedroom.Downstairs ShowerThree piece suite comprising of a walk in shower cubicle, W/c and wash hand basin.LandingDouble glazed window to side aspect, doors leading to all first floor rooms, access to the loft.Bedroom One12'02" x 11'09"Double glazed window to front aspect, radiator.Bedroom Two13'07" x 8'06"Double glazed window to rear aspect, radiator.Bedroom Three9'00" x 8'09"Double glazed window to front aspect, radiator.Shower RoomFrosted double glazed window to rear aspect, walk in shower cubicle, wash hand basin and W/c.GardenPatio area, side access, brick built shed, rest mainly laid to lawn.Off Road ParkingAccessed via own driveway offering ample parking.Harbourer Close, Hainault IG6;2017-03-31 14:24:45;https://lid.zoocdn.com/354/255/7ed3c777c7c6caf0bdf35ae9ce3afd6e0f7d09b7.jpg;2017-04-04 16:49:08;51.609818;51.609818;sale;0.116065;false;2;4;0;2;IG6;Ilford;389000;;Semi-detached house;for_sale;Harbourer Close
