listing_id;agent_name;agent_phone;category;description;displayable_address;first_publish_date;image_url;last_publish_date;latitude;listing_status;longitude;new_home;num_bathrooms;num_beedrooms;num_floors;num_recepts;outcode;post_town;price;price_change;property_type;status;street_name
43373333;Prickett & Ellis;020 8022 6100;Residential;Charming Victorian two bedroom terrace house for sale with no onward chain. There is a small front garden with path leading to the front door, which opens into the hallway with doors to the front reception room that has fitted shelving in to alcoves, chimney breast and a wood burning stove, and to the kitchen dining room to the rear with doors leading out to the south facing garden. Upstairs, off the landing, there are two bedrooms (both with fitted wardrobes), a bathroom and a hatch to the loft which could be extended to create further living space. The south facing garden has a patio and lawn and to the rear there is a large shed/workshop. The property is well-placed the all the amenities of East Finchley, with the underground station, good local schools, Coldfall wood and the many shops and restaurants, close by on the High Road.Leopold Road, London N2;2017-03-28 14:18:20;https://li.zoocdn.com/b38247f1fa2a3408355dca9e60e145a61d64bddd_354_255.jpg;2017-03-29 01:44:46;51.59381;51.59381;sale;-0.169622;false;1;2;0;1;N2;London;699950;;Terraced house;for_sale;Leopold Road
43373328;Prickett & Ellis;020 8022 6100;Residential;This bright two double bedroom ground floor conversion has a very generous feel to it. There are two double bedrooms the rear, one has direct access to the wide mature garden. There is a good sized fully fitted separate kitchen. A large reception room provides flexible living space. The flat benefits from plenty of storage space throughout. The mature garden is shared but tends to be only used by this ground floor flat. There is a secure external storage cupboard which would be ideal for storing bikes.This attractive property is set back from the road with access to excellent transport links with Bounds Green Overground and Underground close by and good bus services. The vibrant shops and cafes of Myddleton Road and the parkland of Alexandra Palace are also very close by.Trinity Road, London N22;2017-03-28 14:18:20;https://li.zoocdn.com/81558b4ba814288acf6ff5955488d5d562fd9bb9_354_255.jpg;2017-03-30 16:35:54;51.603184;51.603184;sale;-0.12035;false;1;2;0;1;N22;London;499950;;Flat;sale_under_offer;Trinity Road
43373306;Williams Harlow;020 3641 4446;Residential;Super End Of Terrace Victorian Cottage which is located within walking distance of "Westborne" Primary School, Local Parks, Sutton Town Centre, Transport links. The property has been extended and offers: Porch, Lounge, Kitchen Diner with Integrated Appliances. Bi-fold doors, Two Double Bedroom, Fabulous Refurbished Bathroom, Rear Garden, Double Glazing, Gas Heating System.PorchPart double glazed porch with shelving leading to:Front DoorDouble glazed front door giving access to:Lounge (4.24m x 4.06m (13'11 x 13'4))Front aspect double glazed bay window. Feature fireplace. Laminate wood flooring. Radiator.Internal LobbySide aspect window, storage cupboards and stairs to the first floor.Kitchen/DinerDining Area (4.22m x 3.45m (13'10 x 11'4))2 x understairs storage cupboards. Further fitted storage by way of shelving with cupboards underneath. Radiator. Fully tiled floor and open plan through to:Kitchen Area (4.19m x 3.45m (13'9 x 11'4))Stunning extended kitchen with  Rear aspect bi-folding doors. Side aspect vaulted skylight. 1 1/2 porcelain bowl sink. Wall and base units incorporating glazed display units. Wooden work surface. Recess for range style cooker with extractor chimney above. Integrated washing machine, dishwasher, fridge and freezer. Central breakfast bar/work station. Further recess for tumble dryer. Tiled splashbacks and fully tiled floor.First Floor AccommodationLandingAccess to loft (with pull down ladder). Radiator.Bedroom One (4.27m x 3.63m (14'0 x 11'11))2 x front aspect double glazed windows. Coving and radiator.Bedroom Two (3.35m x 3.12m (11'0 x 10'3))Rear aspect double glazed window. Walk in storage cupboard. Laminate wood floor. Radiator.Re-Furbished Bathroom (2.97m x 2.36m (9'9 x 7'9))Rear aspect double glazed window. Roll top style bath with mixer tap. Wash hand basin with storage below. Low level WC. Walk in shower cubicle. Fully tiled walls, tiled floor, heated towel rail and low voltage lighting (with sensors).OutsideFrontPaved area providing room for potted plants and herbaceous border.Rear GardenLarge decked patio. Side access, garden shed and lawn area.Collingwood Road, Sutton SM1;2017-03-28 14:16:15;https://li.zoocdn.com/03ee00f7da40c7e480edda2fbf3fc97b47fbfae9_354_255.jpg;2017-04-05 09:06:26;51.371246;51.371246;sale;-0.204043;false;1;2;0;2;SM1;Sutton;389950;;;sold;Collingwood Road
43373282;Foxtons - Islington;020 3463 9586;Residential;Set within a fantastic modern development with lift and porter this two bedroom apartment further benefits from an excellent location moments from amenities.Southgate Road is located within easy reach of the superb range of fashionable boutiques, coffee houses, bars and restaurants of Upper Street while there are a variety of local shops and bars close by.Southgate Road, Islington N1;2017-03-28 14:14:07;https://lid.zoocdn.com/354/255/76583fea79c6d5142c717fc29c59c4e18cc56787.jpg;2017-04-05 10:16:28;51.546333;51.546333;sale;-0.083522;false;0;2;0;0;N1;London;625000;;Flat;for_sale;Southgate Road
43373266;Harrods Estates;020 3641 5441;Residential;Rental Investment: A large and well presented one bedroom apartment on Queens Gate. Situated on the lower ground floor with its own entrance and extending to 736 square feet, this apartment offers the convenience of close proximity to South Kensington and its abundance of shopping and eateries. Tastefully finished throughout, the apartment boasts a generous bay-fronted reception room, oak wood floors and an attractive modern kitchen. The apartment further benefits from a substantial master bedroom with fitted wardrobes and a second separate sleeping area (single size) with en suite shower room.Queens Gate, South Kensington, London SW7;2017-03-28 14:12:34;https://lid.zoocdn.com/354/255/54eb4f96668b30a046a5cce2e7817099105f76f2.jpg;2017-03-29 01:44:44;51.49414;51.49414;sale;-0.1783;false;0;2;0;0;SW7;London;1150000;;Flat;for_sale;South Kensington London
43373260;Foxtons - Greenwich;020 8128 2418;Residential;This exceptional one bedroom penthouse flat is beautifully presented throughout and boasts a superb wraparound balcony offering fantastic views as well as an impressive open-plan reception room with space-to-dine.Deals Gateway is ideally situated close to the amenities of Deptford and with an array of transport links within easy reach including Deptford Bridge and St Johns.Deals Gateway, Greenwich SE13;2017-03-28 14:12:01;https://li.zoocdn.com/8a6005622e4296a359048503bd9960fe7fddc9cd_354_255.jpg;2017-04-03 18:12:13;51.4727;51.4727;sale;-0.021107;false;0;1;0;0;SE13;London;425000;;Flat;sale_under_offer;Deals Gateway
43373226;Select Estates & Lettings;020 3478 3307;Residential;Select Estates offer to the market this one bedroom conversion first floor flat with share of freehold.This first floor Victorian house conversion features a generously sized living area, separate fully equipped kitchen, one double bedroom and a family sized bathroom.Sheridan Road is ideally located for the many amenities found on the High Street with the green open spaces of Plashet Park moments away. East Ham Station as well as Manor Park Station which is included in the cross rail development is within a mere 10 minute walking distance from the property offering convenient transports links.Sheridan Road, London E12;2017-03-28 14:09:49;https://lid.zoocdn.com/354/255/61e10017964bf2b4848965db214b771a613c44a9.jpg;2017-03-31 15:30:48;51.546482;51.546482;sale;0.055231;false;1;1;1;1;E12;London;240000;;Flat;for_sale;Sheridan Road
43373214;Foxtons - Croydon;020 8022 3893;Residential;This fantastic one bedroom third floor flat, is set within a popular modern development and boasts bright and well proportioned accommodation with peaceful views from the balcony.The property benefits from a great quiet location, just moments from a fantastic selection of amenities found on Purley Way, while there is also a tram stop within the development.Connersville Way, Croydon CR0;2017-03-28 14:08:13;https://lid.zoocdn.com/354/255/4ab1d6468d0d4d47eae07360cd12f0f995853058.jpg;2017-03-28 14:08:13;51.373196;51.373196;sale;-0.114972;false;0;1;0;0;CR0;Croydon;315000;;Flat;for_sale;Connersville Way
43373181;Mann - Beckenham Sales;020 3463 0319;Residential;Stunning accommodation comprising spacious living/dining room and open plan kitchen with integrated appliances, solid wood worktops and access onto well maintained, secluded back garden with shed. Upstairs benefits include modern tiled bathroom with shower over bath, two good size double bedrooms and storage cupboard. The property is double glazed with gas central heating, new flooring and is decorated throughout in contemporary, neutral tones.Fully refurbished to high standardClose to transport linksUpstairs bathroomKitchen includes appliancesTwo double bedroomsChain freeLiving Room11'2" x 10'8" (3.4m x 3.25m).Dining Room11'2" x 7'9" (3.4m x 2.36m).Kitchen Breakfast11'2" x 8'10" (3.4m x 2.7m). Bedroom 111'2" x 10'5" (3.4m x 3.18m). Bedroom 211'2" x 8'4" (3.4m x 2.54m).Bathroom x .Eden Road, Beckenham, Kent, Uk BR3;2017-03-28 14:05:53;https://li.zoocdn.com/47da5eabd8f4ab370a0f3d7cd6c6546bcc005dcd_354_255.jpg;2017-03-29 01:44:41;51.397327;51.397327;sale;-0.045135;false;1;2;0;2;BR3;Beckenham;379950;;Terraced house;for_sale;Beckenham Kent Uk
43373191;Regent Property Services;020 8033 7546;Residential;A wonderful opportunity to purchase this fantastic three bedroom maisonette in the heart of the hip and happening East London's Brick Lane. This spacious maisonette consists of three bedrooms, a spacious kitchen with extra dining space, large lounge and separate toilet and bathroom. Placed on the second and third floor with large windows allowing plenty of natural light as well as a balcony.Brick Lane boasts a wealth of independent shops, cafes and bars while the vast amenities of Shoreditch, Whitechapel and Aldgate are moments away. Commuting is only a breeze with Whitechapel and Aldgate Stations being only a few minutes walk from the property. Various bus routes also nearby.Hanbury Street, Brick Lane E1;2017-03-28 14:05:53;https://li.zoocdn.com/49f1b48bfad94b6748eb6c1d2271cfc880bf17f6_354_255.jpg;2017-03-29 01:44:42;51.519505;51.519505;sale;-0.066919;false;1;3;2;1;E1;London;495000;;Maisonette;for_sale;HANBURY STREET
