listing_id;agent_name;agent_phone;category;description;displayable_address;first_publish_date;image_url;last_publish_date;latitude;listing_status;longitude;new_home;num_bathrooms;num_beedrooms;num_floors;num_recepts;outcode;post_town;price;price_change;property_type;status;street_name
43407574;Bairstow Eves - Edmonton Sales;020 3463 0160;Residential;Property sold, please do not print brochuresReception Room9'10" x 12'10" (3m x 3.91m). Single glazed wood bay window. Electric heater, engineered wood flooring, ceiling light.Kitchen7' x 8'5" (2.13m x 2.57m). Single glazed wood sash window. Vinyl flooring, ceiling light. Fitted units, single sink, electric oven.Bedroom 17' x 14'5" (2.13m x 4.4m). Single glazed wood window. Electric heater, engineered wood flooring, ceiling light.Bathroom6' x 6'10" (1.83m x 2.08m). Single glazed wood window with obscure glass. Vinyl flooring, ceiling light. Low level WC, panelled bath, pedestal sink.Roseacre Lodge, 38 Durants Road, Enfield EN3;2017-03-31 10:39:22;https://li.zoocdn.com/028a1e7c2ef7b9d1bce14db071d431f3bbef0d8a_354_255.jpg;2017-03-31 11:21:47;51.64946;51.64946;sale;-0.044266;false;0;0;0;0;EN3;Enfield;165000;;Studio;sold;38 Durants Road Enfield
43407571;Dodd Properties Ltd;020 7768 1478;Residential;Dodd Properties are pleased to offer to the market this stunning Studio flat.Situated within easy walking distance of Kingston Town Centre, rail station and is also close to many sought after schools, this studio flat forms part of a period terraced building and offers incredible convenience.It comprises of a kitchen, bedroom and shower room.The studio flat is presented in good decorative order and benefits from double glazing and gas central heating.The property is ideal for a first time buyer or a buy to let investor.For more information or to arrange a viewing please call or e-mailMinerva Road, Kingston Upon Thames KT1;2017-03-31 10:39:22;https://li.zoocdn.com/d1a380193df80799d64f4866ba3eb9d2f707cf93_354_255.jpg;2017-03-31 10:48:50;51.40977;51.40977;sale;-0.295438;false;1;0;0;0;KT1;Kingston upon Thames;289950;;Studio;for_sale;Minerva Road
43407575;Bairstow Eves - Edmonton Sales;020 3463 0160;Residential;A great three bedroom mid terrace Victorian style house benefitting from gas central heating and double glazing.Located within easy reach of the Hertford Road and shops.Offered on a chain free basis.Findon Road, London N9;2017-03-31 10:39:22;;2017-04-01 01:41:46;51.630955;51.630955;sale;-0.056983;false;0;0;0;0;N9;London;350000;;;sold;London
40872089;Bairstow Eves - Edmonton Sales;020 3463 0160;Residential;Bairstow eves brings to the market this well maintained ground floor two bedrooms flat, situated just a short distance to both Angel road station and Silver street station as well as Fore street high road which host an abundance of shops and amenities. The property benefits from spacious open plan kitchen dinning area, fully fitted bathroom and two good sized bedrooms.Ground floorDouble glazed throughoutGood conditionFantastic locationReception Room9'1" x 17'11" (2.77m x 5.46m). Double glazed uPVC window. Storage heater, carpeted flooring, ceiling light.Kitchen6'10" x 9'3" (2.08m x 2.82m). Double glazed uPVC window. Ceiling light. Fitted units, single sink, integrated, electric oven, integrated hob, over hob extractor.Bedroom8'7" x 14' (2.62m x 4.27m). Double glazed uPVC window. Storage heater, carpeted flooring, fitted wardrobes, ceiling light.Bedroom5'4" x 10' (1.63m x 3.05m). Double glazed uPVC window. Storage heater, carpeted flooring, ceiling light.Bathroom6'10" x 5'7" (2.08m x 1.7m). Storage heater, carpeted flooring, part tiled walls, ceiling light. Low level WC, panelled bath, pedestal sink.Leopold Road, London N18;2017-03-31 10:39:22;https://lid.zoocdn.com/354/255/3ddd287dc1d55e5564ad2f6ef33cec99a0cea125.jpg;2017-03-31 10:39:22;51.612255;51.612255;sale;-0.052813;false;1;2;0;1;N18;London;285000;;Flat;for_sale;London
43407525;Virotti;01322 584090;Residential;This property also comes with a private garage and a share of the free hold with a 999 year lease in place, viewing is highly recommended and certainly not to be missed.Reception/ Kitchen: 13???9??? x 23???03 into bay windowdg sash bay windows to front of property and dg to side of property. Spot lit ceiling, radiator, inset stainless steel sink unit, range of modern floor and wall units electric hob with extractor and built under oven, housed gchb, solid wood breakfast bar, space for under counter fridge and washing machine. Part tiled walls and tiled floor.Bathroom: 6???02??? x 5???06???spot lights, panel bath with mixer tap and shower head and electric shower, vanity basin with built under storage, low level w/c, heated electric towel rail, extractor fan, fully tiled wall and floor.Hallway: 11???01??? x 2???11???radiator, spot lit stairs, chrome finished handrail.Bedroom 2: 11???03??? x 6???10???dg to rear, radiator, ensuite with low level w/c, vanity basin with built under storage, glass shower cubical with electric shower, electric heated towel rail, extractor, fully tiled wall and floor.Bedroom 1: 12???8??? x 8???11???dg window and French doors to rear of property, spot lights, radiator, ensuite with low level w/c, vanity basin with built under storage, glass shower cubical with electric shower, electric heated towel rail, extractor, fully tiled wall and floor.Coombe Road, Croydon CR0;2017-03-31 10:36:14;https://li.zoocdn.com/809760a6a7a4db9fe6533c822d147749c8fbf12f_354_255.jpg;2017-04-01 01:41:44;51.365555;51.365555;sale;-0.088536;false;3;2;0;1;CR0;Croydon;325000;;Flat;for_sale;Coombe Road
43407521;Theydons;020 8166 7815;Residential;This stunning Victorian three bedroom semi-detached house is located in a sought after tree lined residential street at the entrance to the vast and beautiful open space of West Ham Park. Bespoke bi-fold doors flood the spacious open plan living area with natural light. Within walking distance of Stratford main shopping area, Westfield, the Olympic Park, Central Line tube station and Forest Gate Village. Transport links will be further improved with the imminent arrival of the Crossrail.The entrance hall leads into a beautiful, light bay-fronted reception room, separated from the large open plan lounge and kitchen/diner, offering multiple living spaces, which is ideal for family life. The bespoke floor to ceiling tri-folding doors offer a lovely view into the garden backed by a Victorian wall. The skylight offers yet more light into the spacious kitchen, accentuating the stylish metro tiles, bespoke kitchen island, and reclaimed floors.Three double bedrooms upstairs are filled with natural light, the front bedroom overlooking the entrance to West Ham Park and the others with views over gardens, all with original or reclaimed wooden floors. The upstairs shower room has a large shower, bespoke sink, cast iron Victorian style radiator with heated towel rail and under floor heating.Ground FloorEntrance Hall: Via security gate and main front door, wood floor, understairs storage cupboard, staircase including balustrade and spindles to first floor.Reception One: Double glazed sash windows to front bay, wooden venetian blinds, wood floor, radiator.Reception Two: Wood floor, radiator, walk through opening into kitchen/diner.Fitted Kitchen/Diner: Fitted base units, work surface with tiled wall and shelving above, matching high level unit, built-in electric oven & gas hob with extractor above, central island including butler style sink, mixer tap and units/wine storage under, wood floor, bespoke full height tri-folding doors including single opening door to rear into garden, cast iron radiator, plumbing for dishwasher, large skylight, walking-in storage cupboard housing central heating boiler and plumbing for washing machine.Shower Room Suite: Large shower cubicle with overhead shower, wash hand basin, WC, half tiled surround, tiled floor.First FloorBedroom One: Two double glazed sash windows to front, wooden venetian blinds wood floor, radiator.Bedroom Two: Double glazed window to rear, wooden venetian blind wood floor, radiator.Shower Room Suite: Large shower cubicle with tiled and glass surround, vanity unit with wash hand basin and mixer tap, WC, tiled floor, radiator with heated towel rail, double glazed opaque window to side.Bedroom Three: Double glazed doors with Juliet balcony to rear, wooden venetian blind wood floor, radiator.Split Level Landing: Wood flooring, banister and spindles, skylight, loft access.Exterior: Good size rear garden with plans available for potential landscaping.Viewing by appointment via Theydons of Leytonstone (All measurements are approximate sizes and are given as a guide only as obstacles may have prevented accuracy)All photographs are reproduced for general information and it cannot be inferred that any items shown are included in the sale.Planning & building regulations details for any works carried out on the property should be specifically verified by the purchasers' solicitor before proceeding with the purchase."These sales particulars have been prepared by Theydons upon the instruction of the vendor(s) and they shall not constitute an offer or the basis of any contract. Our inspection of the property was purely to prepare these particulars and no form of survey, structural or otherwise was carried out. Services, fittings and equipment referred to within the sales particulars have not been tested (unless otherwise stated) and no warranties can be given. Accordingly the prospective buyers(s) must make their own enquiries regarding such matters"Ham Park Road, Stratford E15;2017-03-31 10:35:09;https://lid.zoocdn.com/354/255/b9c7dd1237de9082c1c89fdc389bc470652ffa13.jpg;2017-04-01 01:41:44;51.54153;51.54153;sale;0.01571;false;2;3;0;0;E15;London;685000;;Semi-detached house;for_sale;Ham Park Road
43407504;Apsley House Capital - Arora Tower;020 8115 8760;Residential;With spectacular River Thames views, this stunning apartment has just completed and is ready for occupation.The large windows and generous balcony benefit the property from plenty of natural light. The open plan living room maximises space and the kitchen offers a modern, high specification quality with fully integrated appliances. The bedroom offers comfortable, contemporary living complete with built-in wardrobes and stunning views west over the River Thames. The bathroom has underfloor heating  stone topped vanity units and partially-heated mirrors contributing to modern living.The Arora Tower, in conjunction with the InterContinental Hotel, offers residents a comprehensive range of five star amenities including 24 hour concierge service  room service  swimming pool, steam room, sauna, jacuzzi  spa treatments  residents bar, lounge and fine dining restaurant that has panoramic views.Arora Tower is well located and within few minutes??? walk to North Greenwich Station on the Jubilee Line, (connecting to Canary Wharf, future Crossrail and DLR stations)  10 minutes from City Airport and 14 minutes by tube to Green Park, West End, the emirates Air-Link and the Greenwich Pier Clipper.The surrounding area offers exceptional places for entertainment and leisure such as the 02 Arena, Greenwich Village and the unesco Maritime Greenwich World Heritage Site  to the green spaces of the Royal Park and Greenwich Peninsula Ecology Park. Planning proposals at Greenwich Peninsula orientate around a large regeneration plan which include the expansion of North Greenwich station  a new ???Bicester Village??? style shopping arcade  regeneration of the local area with an array of bars and restaurants and artistic and community spaces ??? making this an exciting destination to be!Journey times are estimates and taken from tfl.Arora Tower, Greenwich Peninsula SE10;2017-03-31 10:34:04;https://lid.zoocdn.com/354/255/be906f2eefaa3c554f203422a2c5fe73d87a8594.jpg;2017-03-31 10:44:16;51.502953;51.502953;sale;-0.000128;true;1;1;0;1;SE10;;570000;;Flat;for_sale;Arora Tower
43407498;Foxtons - Streatham;020 3463 9594;Residential;Currently arranged with four studio flats and a one bedroom flat, this excellent three storey house boasts well proportioned accommodation with a good-sized garden and an excellent location.Tankerville Road is wonderfully located for the many amenities along Streatham High Road with the green open spaces of Streatham Common also just moments away.Tankerville Road, Streatham Common SW16;2017-03-31 10:34:04;https://li.zoocdn.com/42e461a4dc576e925b5cef983823e16704d26980_354_255.jpg;2017-03-31 10:34:04;51.418;51.418;sale;-0.133235;false;0;5;0;0;SW16;London;999950;;;for_sale;Tankerville Road
43407490;Foxtons - Stoke Newington;020 8128 9292;Residential;Ideally located moments from a range of amenities within Newington Green this fantastic three bedroom flat offers bright interiors with generous living space.Matthias Road is situated moments from the amenities of Stoke Newington and within easy reach of the shops, bars and restaurants of Church Street.Matthias Road, Newington Green N16;2017-03-31 10:32:53;https://lid.zoocdn.com/354/255/9278aae700e306e8657316f9e62502b5ef56b507.jpg;2017-04-05 10:32:33;51.551884;51.551884;sale;-0.08264;false;0;3;0;0;N16;London;535000;;Flat;for_sale;Matthias Road
43407401;Glentree;020 8166 1732;Residential;Located at the cherished top end of Winnington Road directly opposite Hampstead Golf Course, an opportunity to purchase this prestigious freehold with current planning consent to create a very desirable mansion of over 15,000 sq ft with indoor pool and leisure complex set in very attractive gardens front and rear.Winnington Road, London N2;2017-03-31 10:26:26;https://lid.zoocdn.com/354/255/081d3e2d4188a5de9971b0f4db8740be0d05d6eb.jpg;2017-04-05 09:50:32;51.57286;51.57286;sale;-0.173798;false;4;4;0;4;N2;London;5950000;;Detached house;for_sale;Winnington Road
