listing_id;agent_name;agent_phone;category;description;displayable_address;first_publish_date;image_url;last_publish_date;latitude;listing_status;longitude;new_home;num_bathrooms;num_beedrooms;num_floors;num_recepts;outcode;post_town;price;price_change;property_type;status;street_name
43364618;Gibbs Gillespie - Uxbridge;01895 262326;Residential;Situated in a quiet residential location, this two double bedroom mid terrace property is a perfect first time buy or an ideal addition to the investor???s portfolio. Further benefits include a balcony off the master bedroom, a private rear garden and two double bedrooms.The ground floor comprises a fitted kitchen/dining room and a spacious reception room which opens onto the garden and leads to the first floor, which benefits from having two double bedrooms and a bathroom suite. There is a balcony off the master bedroom. Outside, there are private gardens to the front and rear of the property.Heritage Close is situated off Iver Lane, within easy reach of Cowley High Street, local shops, schools, Brunel University and bus links into Uxbridge Town Centre.Heritage Close, Uxbridge, Middlesex UB8;2017-03-27 20:26:29;https://lid.zoocdn.com/354/255/d8c3fae55ea07ae4f09b91f4fceec8901123176a.jpg;2017-03-29 20:34:52;51.530537;51.530537;sale;-0.483313;false;0;2;0;0;UB8;Uxbridge;350000;;End terrace house;for_sale;Uxbridge Middlesex
43364615;Gibbs Gillespie - Uxbridge;01895 262326;Residential;Rarely available to the market this three bedroom semi detached house is situated in a convenient location in Hayes. The property also has the added benefit of a garage and off street parking.The ground floor accommodation comprises a spacious reception room and a fitted kitchen which opens onto the garden. The first floor benefits from having three bedrooms and a shower room. Outside, there is private garden to the front, a garage and a private rear garden with a lawn and patio area.Princes Park Lane is situated off the main Dawley Road, within easy reach of Hayes Town, local shops, schools and the Over Ground Train Station.Princes Park Lane, Hayes, Middlesex UB3;2017-03-27 20:26:29;https://lid.zoocdn.com/354/255/086060f3c97a19f9b45bed5726b91bdd363d2311.jpg;2017-04-04 20:23:38;51.516735;51.516735;sale;-0.436022;false;0;3;0;0;UB3;Hayes;450000;;Semi-detached house;for_sale;Hayes Middlesex
43364619;Gibbs Gillespie - Uxbridge;01895 262326;Residential;A deceptively spacious two double bedroom house with garage, benefiting from the added advantage of a loft room, creating further accommodation, situated in a quiet residential location.To the ground floor, the entrance hall provides access into the fitted kitchen/diner. The lounge is a rear aspect spacious room, with doors opening onto the rear garden.. To the first floor, there are two double bedrooms and a bathroom suite. To the second floor, there is a loft room with eaves storage space.. Outside, the rear garden is secluded and has both a lawn and patio area and to the front of the property there is a private garden. There is also a garage.Charnwood Road is situated off Long Lane, within easy reach of local shops, schools and the London Underground Station. There are also bus links into Uxbridge with its multiple shopping facilities, restaurants and bars. For the motorist the A40/M40 is also close by.Charnwood Road, Uxbridge, Middlesex UB10;2017-03-27 20:26:29;https://lid.zoocdn.com/354/255/0bbb38a556c066c071964aa866c30f35f77c5bf0.jpg;2017-04-05 20:26:45;51.535755;51.535755;sale;-0.45586;false;0;2;0;0;UB10;Uxbridge;410000;;Terraced house;for_sale;Uxbridge Middlesex
43364614;Gibbs Gillespie - Uxbridge;01895 262326;Residential;A two bedroom spacious second floor flat in excellent condition located in this modern development situated close to all local amenities. The property benefits from allocated parking and secure entry phone system and is being offered to the market with no onward chain.The accommodation on offer comprises a private entrance hallway with a built in storage cupboard and access into the bathroom, bedrooms and the open plan modern fitted kitchen/reception room, which has doors opening onto a Juliette balcony. The bedrooms are spacious with bedroom one having built in wardrobes and the bathroom comprises a three piece suite. Outside, there are communal gardens to the rear and there is an allocated parking space.Connaught Heights is situated on the Uxbridge Road, within easy reach of local shops, schools and bus links into Uxbridge Town Centre with its multiple shopping facilities, restaurants and bars and the Metropolitan/Piccadilly Line Station.Connaught Heights, Uxbridge Road, Hillingdon, Middlesex UB10;2017-03-27 20:26:29;https://lid.zoocdn.com/354/255/36f4bd2e6ff1ea676f94491602d48c1f1931ff37.jpg;2017-04-03 20:24:33;51.527462;51.527462;sale;-0.4422;false;0;2;0;0;UB10;Uxbridge;290000;;Flat;for_sale;Uxbridge Road Hillingdon Middlesex
43364613;Gibbs Gillespie - Uxbridge;01895 262326;Residential;A well presented three bedroom semi detached house situated on the popular Silver Estate Development benefiting from off road parking.The ground floor accommodation comprises a sitting room and a modern fitted kitchen/dining room, which opens onto the rear garden.   The first floor benefits from having three bedrooms and a bathroom suite. Outside, there is off road parking to the front of the property, a private rear garden with a lawn, patio area and two storage sheds.Misbourne Road is situated off Long Lane, within easy reach of local shops, schools, Court Park and the London Underground Station.Misbourne Road, Uxbridge, Middlesex UB10;2017-03-27 20:26:29;https://li.zoocdn.com/3ad30bfd8d021d2c2f3b4f9b9dac8f9536afe15e_354_255.jpg;2017-04-07 20:41:48;51.540157;51.540157;sale;-0.45509;false;0;3;0;0;UB10;Uxbridge;425000;;Semi-detached house;sale_under_offer;Uxbridge Middlesex
43364604;Gibbs Gillespie - Gerrards Cross;01753 383341;Residential;Nestled into a quiet cul-de-sac road close to the picturesque village of Denham and having scope for further expansion (stpp), this three bedroom semi-detached home is rich in traditional character, full of light and presents an ideal entry for young families.The property briefly comprises of two well appointed reception rooms, light filled conservatory, kitchen, three bedrooms and the modern family bathroom completes this delightful residence.To the front of the property there is a drive large enough for multiple cars. To the rear you have the garden with patio area perfect for alfresco dining in the summer months.Located in Denham Village within close proximity to Gerrards Cross, the property is close to major road links such as A40/M40/M25 & M4 and also close to Denham train station which has rail links into London. Denham falls under South Bucks County Council which is catchment for some of the finest schools in the area.Denham Way, Denham, Buckinghamshire UB9;2017-03-27 20:25:27;https://li.zoocdn.com/985748a7479152df2db603c98f4bb5d8da5dcff7_354_255.jpg;2017-04-03 20:24:34;51.567013;51.567013;sale;-0.498216;false;0;3;0;0;UB9;Uxbridge;550000;;Semi-detached house;for_sale;Denham Buckinghamshire
43364606;Gibbs Gillespie - Harrow;020 3641 6065;Residential;This two double bedroom third floor apartment enjoys flowing open interiors and comes to the market in excellent condition throughout.The accommodation briefly comprises of stairs leading to the third floor with own front door and welcoming entrance hallway. Leading off the hallway is an open plan reception/fitted kitchen which boasts access to the balcony and wooden flooring. The kitchen has a range of eye and base level units including integrated appliances and lino floor covering. There are two double bedrooms with the master bedroom benefiting from an en-suite shower room and access to the balcony. To complete this apartment is a three piece bathroom suite. Surrounding the property are communal grounds and allocated parking.Situated just a 0.4 mile walk to South Harrow train station and high street with an array of shops and restaurants serving your day to day needs. Grange Primary School and The John LyonSchool are both easily accessible.Bridge Court, Stanley Road, Harrow, Middlesex HA2;2017-03-27 20:25:27;https://lid.zoocdn.com/354/255/63ce34f3186c268c296fb1990d8b8e37ff3ff3a4.jpg;2017-03-27 21:54:12;51.567776;51.567776;sale;-0.355346;false;0;2;0;0;HA2;Harrow;365000;;Flat;for_sale;Stanley Road Harrow Middlesex
43364594;Key Property Consultants;020 8033 9289;Residential;Excellent investment opportunity! Cash buyers only! Two bedroom ground floor flat offered within walking distance of Croydon town centre. Completely refurbished throughout, brand new open plan kitchen, modern high spec bathroom suite with shower over bath. Double glazed &amp  Gas central heating, One double bedroom &amp  one single bedroom, private rear garden and added bonus of basement. 65 Year Lease which can be extended prior to completion.Lounge / Kitchen - 20.22 x 13.57Bedroom One - 11.65 x 13.40Bedroom Two - 9,77 x 5.45Bathroom - 9.44 x 5.49Lennard Road, Croydon CR0;2017-03-27 20:23:51;https://lid.zoocdn.com/354/255/effd1e1e8cf1855cdd4dbf594d08d2957c50f1a9.jpg;2017-03-27 21:39:20;51.381027;51.381027;sale;-0.103268;false;1;2;0;0;CR0;Croydon;265000;;Flat;for_sale;Lennard Road
43364585;Grove Residential;020 3641 1478;Residential;Located on a quiet tree lined road and within the eruv, is this immaculate 4 bed home. Benefits include off street parking for 3 cars and immaculate move in condition We highly recommend an internal viewing of this house - don't miss out ! Sole Agents.Front Driveway:Block paved driveway with parking for 3 cars.Entrance Porch:With porcelain tiled floor and access to:Guest Cloakroom:White suite with low level WC and wash hand basin.Kitchen/Breakfast Room:Ultra modern kitchen with range of modern wall and floor units, space for fridge/freezer, porcelain tiled floor and open plan to:TV /Reception Room:Spacious reception with French doors leading to garden.Lounge/Dining Room:Bay window to front and coved ceilings.Bedroom 1(top floor):Range of fitted wardrobes and wood laminate flooring.En-suite Shower Rooom:Low level WC, shower cubicle and wash hand basin.Bedroom 2:Range of fitted wardrobes and wood laminate flooring.Bedroom 3:Range of fitted wardrobes and wood laminate flooring.Bedroom 4:Range of fitted wardrobes and wood laminate flooring.Family Bathroom:White coloured bathroom suite comprising of panelled bath, wash hand basin, inset vanity unit, bidet, shower cubicle, low level WC and fully tiled floor.Garage. Single length garage accessed from driveway.Garden:Laid to lawn with patio area.Located on a quiet tree lined road and within the eruv, is this immaculate 4 bed home. Benefits include off street parking for 3 cars and immaculate move in condition.Front Driveway:Block paved driveway with parking for 3 cars.Entrance Porch:With porcelain tiled floor and access to:Guest Cloakroom:White suite with low level WC and wash hand basin.Kitchen/Breakfast Room:Ultra modern kitchen with range of modern wall and floor units, space for fridge/freezer, porcelain tiled floor and open plan to:TV /Reception Room:Spacious reception with French doors leading to garden.Lounge/Dining Room:Bay window to front and coved ceilings.Bedroom 1(top floor):Range of fitted wardrobes and wood laminate flooring.En-suite Shower Rooom:Low level WC, shower cubicle and wash hand basin.Bedroom 2:Range of fitted wardrobes and wood laminate flooring.Bedroom 3:Range of fitted wardrobes and wood laminate flooring.Bedroom 4:Range of fitted wardrobes and wood laminate flooring.Family Bathroom:White coloured bathroom suite comprising of panelled bath, wash hand basin, inset vanity unit, bidet, shower cubicle, low level WC and fully tiled floor.Garage. Single length garage accessed from driveway.Garden:Laid to lawn with patio area.Ranelagh Drive, Edgware, Middlesex. HA8;2017-03-27 20:23:21;https://li.zoocdn.com/a9878d99dcceed7b31cdd3dca0e8b144760573ab_354_255.jpg;2017-03-28 01:40:55;51.620884;51.620884;sale;-0.279998;false;2;4;0;2;HA8;Edgware;700000;;Semi-detached house;for_sale;Ranelagh Drive
43364534;Kempsters Estate Agents;01375 318738;Residential;This well presented two bedroomed semi detached house is situated in a popular location within easy walking distance of Warren Primary School. Features include a fitted kitchen, lounge, conservatory, west facing rear garden plus garage and parking.Entrance HallAccessed via door with opaque double glazed inserts. Coved and textured ceiling, access to first floor, built-in under stairs storage cupboard, radiator, laminate floor.Fitted Kitchen (3.18m x 1.75m (10'5 x 5'9))Double glazed window to front, textured ceiling, range of base and eye level units with contrasting work surfaces, inset single drainer sink unit, integrated oven, hob and concealed extractor, space for fridge/freezer, space and plumbing for washing machine, partly tiled walls, concealed gas central heating boiler, power points, tile effect laminate floor.Lounge (5.11m x 3.53m (16'9 x 11'7))Double glazed patio doors lead to conservatory, coved and textured ceiling, two radiators, power points, laminate floor.Conservatory (3.02m x 2.87m (9'11 x 9'5))Opaque double glazed windows to side, double glazed French doors with matching side windows lead to rear garden, radiator, power points, tile effect laminate floor.First Floor LandingCoved and textured ceiling, access to loft space, power points, fitted carpet.Bedroom One (3.58m (into wardrobes) x 3.10m (11'9 (into wardrob)Double glazed window to rear, coved and textured ceiling, range of fitted wardrobes with mirrored doors, radiator, power points, fitted carpet.Bedroom Two (3.53m max x 2.95m (11'7 max x 9'8))Double glazed window to front, textured ceiling, built-in airing cupboard, radiator, power points, fitted carpet.BathroomTextured ceiling with inset spotlights, extractor fan, suite comprising bath with mixer tap and shower attachment, pedestal wash hand basin and low flush wc, heated towel rail, tiled walls, tiled floor.West Facing Rear Garden (in excess of 9.75m (in excess of 32'))Large decking area, remainder mainly laid with decorative stone, inset lawn areas, decorative slate bed. Door to:GarageApproached via independent driveway providing further off road parking.Front GardenLaid with decorative stone, paved pathway.Calshot Avenue, Chafford Hundred, Grays RM16;2017-03-27 20:03:52;https://lid.zoocdn.com/354/255/2b7485f7b0f7393de73ee3af7dbb47218ec8e34e.jpg;2017-04-04 15:15:39;51.49404;51.49404;sale;0.311067;false;1;2;0;2;RM16;Grays;295000;;Semi-detached house;for_sale;Calshot Avenue
