listing_id;agent_name;agent_phone;category;description;displayable_address;first_publish_date;image_url;last_publish_date;latitude;listing_status;longitude;new_home;num_bathrooms;num_beedrooms;num_floors;num_recepts;outcode;post_town;price;price_change;property_type;status;street_name
43361735;Hamptons International - Muswell Hill Sales;020 3551 3244;Residential;An outstanding five bedroom, five reception family home set over four storeys, extending to 3446 sq ft and complete with home gym room and sauna, south facing garden and off street parking. The lower ground floor has a large kitchen and dining room that extends from the front to the rear of the property and has views out to both of the stylishly landscaped gardens  perfect for entertaining and family gatherings. On the upper ground floor are an impressive three further reception and family rooms along with home office/study. The first floor houses a large double bedroom and the luxurious master suite, with its large dressing room and en suite shower, whilst the upper most level has three further bedrooms, one with en suite shower, and additional bathroom.SituationWoodland Rise is just half a mile to Highgate tube station which provides swift access into the City and West End. Highgate Woods and Queens Wood are literally at the end of the road, whist the shops and restaurants of both Muswell Hill and Highgate are all within close proximity. There is an excellent selection of private and public sector schools in the surrounding areas.Woodland Rise, London N10;2017-03-27 14:59:02;https://lid.zoocdn.com/354/255/c2b8bcbd944fcb097d556290603fa96429a9afe9.jpg;2017-04-06 11:40:29;51.585346;51.585346;sale;-0.144904;false;5;5;0;4;N10;London;1795000;;Terraced house;for_sale;London
43361732;Hamptons International - Kensington Sales;020 3544 7191;Residential;A spacious four bedroom lateral apartment on the sixth floor (with a lift) in a well regarded and efficiently managed mansion block in the heart of Kensington. The apartment has a lovely South facing lateral living space overlooking the pretty communal garden. The Master bed room is at the rear with good sized En suite bathroom, Further three bedrooms and two smart bathrooms (one en suite) . There is a separate kitchen with adjoining breakfast room make this an extremely versatile apartment in prime central London.SituationIverna Court is situated just to the south of Kensington High Street and is therefore highly convenient for the numerous shopping and transport facilities found close by. Holland Park and Kensington Gardens are also within easy reach.OutsideThe aparment overlooks a charming communal garden square.Additional InformationTenure:- Leasehold 973 yearsService Charge :- ??tbc per year approxIverna Court, London W8;2017-03-27 14:58:31;https://lid.zoocdn.com/354/255/aa75cf285470939ad26261d9da27e0b4d4985ae4.jpg;2017-03-31 13:45:47;51.50028;51.50028;sale;-0.193716;false;3;4;0;2;W8;London;3150000;;Flat;for_sale;London
43361722;Ellisons;020 3641 9509;Residential;Stunning New Build four bedroom semi detached home close to Colliers Wood tube, parking for two cars. Three luxury bathrooms, spacious reception room leading to private garden, gorgeous fitted kitchen, downstairs cloakroom. Superb home extending to 1294 sq ft.Palestine Grove, Colliers Wood, London SW19;2017-03-27 14:57:00;https://lid.zoocdn.com/354/255/7309fd11297b108432eae4d71075150dbfa9d164.jpg;2017-03-28 12:02:30;51.411903;51.411903;sale;-0.1795;false;3;4;0;1;SW19;London;650000;;;for_sale;Palestine Grove
43361714;Your Move - New Cross;020 3463 9571;Residential;Superb opportunity to acquire a spacious 2 Bedroom Maisonette located in South Bermondsey. The accommodation is set over two floors and briefly comprises  Lounge, Kitchen/Breakfast Room, 2 Double Bedrooms, Bathroom, Separate WC and Large Storage Cupboard. The property also benefits from gas central heating and is ideally situated for access to South Bermondsey Rail Station. EPC awaited.LocationThe property is located in Sharratt Street and as such is moments away from South Bermondsey Rail Station that is one stop from London Bridge Rail and Overground Terminal. With the soon to be opened New Bermondsey Overground Station also on the 'doorstep' the property is very well situated.Our ViewThis property is very good value and enjoys a great location. Ideal for an end user or investor alike, viewing is highly recommended.Lounge (4.06m x 4.14m)Kitchen / Breakfast Room (2.34m x 3.58m)Bedroom (3.45m x 4.14m)Bedroom (2nd) (3.43m x 4.06m)Bathroom (1.52m x 2.41m)Separate WCLarge Storage Cupboard (1.50m x 2.36m)Important note to purchasers:We endeavour to make our sales particulars accurate and reliable, however, they do not constitute or form part of an offer or any contract and none is to be relied upon as statements of representation or fact. Any services, systems and appliances listed in this specification have not been tested by us and no guarantee as to their operating ability or efficiency is given. All measurements have been taken as a guide to prospective buyers only, and are not precise. Please be advised that some of the particulars may be awaiting vendor approval. If you require clarification or further information on any points, please contact us, especially if you are traveling some distance to view. Fixtures and fittings other than those mentioned are to be agreed with the seller./3Sharratt Street, London SE15;2017-03-27 14:56:27;https://lid.zoocdn.com/354/255/64736daf95e01563009b157ac243d56823d4ee14.jpg;2017-03-27 19:05:26;51.481686;51.481686;sale;-0.052446;false;0;2;0;0;SE15;London;325000;;Flat;for_sale;Upnall House Sharratt Street
43361716;Gibson Lane;020 3463 8384;Residential;An impressive halls adjoining Victorian Semi-detached family home with spacious accommodation of approximately 1750 sq. Ft. Presented to an excellent standard. The ground floor features a stunning 30' kitchen/family room with Biifold doors leading onto a southerly aspect rear garden. The upper floors provide four bedrooms, three doubles, complemented by bath and shower rooms fitted to a high specification.Glenville Road is a sought after North Kingston address conveniently positioned between Richmond Park and the River Thames. The property is ideally situated for both Norbiton and Kingston stations giving direct access into Waterloo. The A3 which serves both London & the M25 is easily accessible by car. Kingston town centre with its array of shops, restaurants and bars is a short distance away. The standard of schooling in the immediate area is excellent within both the private and state sectors.Important InformationAll appliances listed in these details are only ???as seen??? and have not been tested by Gibson Lane, nor have we sought certification of warranty or service, unless otherwise stated. Measurements, areas and distances are approximate. Floor plans and photographs are for guidance purposes only and must not be relied upon for any purpose. These details are offered on the understanding that all negotiations are made through this company. Neither these particulars, nor verbal representations, form part of any offer or contract, and their accuracy cannot be guaranteed.Offer ProcedureGibson Lane is contracted by the seller to establish how any one who wishes to make an offer on this property intends to fund it???s purchase and their buying status. When making an offer on this property, you will be asked a series of questions relating to the means by which you intend to buy the property and whether or not your offer is dependant on the sale of another property. This information, along with the amount of your offer, will then be forwarded onto our client for consideration. All offers on this property should be made through this office.Glenville Road, Kingston Upon Thames KT2;2017-03-27 14:56:27;https://li.zoocdn.com/40223ddf5852be56efda61adf1bee0aee8167dbd_354_255.jpg;2017-03-28 01:39:29;51.41553;51.41553;sale;-0.289155;false;2;4;0;2;KT2;Kingston upon Thames;1000000;;Semi-detached house;for_sale;Glenville Road
42426490;Hamptons International - New Homes;020 3463 9984;Residential;This well presented three bedroom and three bathroom apartment on the second floor offers a large open plan living/dining and kitchen area, with a total area of 1,153 sq ft67 Tufton Street combines modern London living with British charm in the heart of historic Westminster. A mixture of Studios, 1,2, and 3 bedroom duplexes finished to a high standard. A show apartment is now available to view.These stunning new apartments are completed and ready for occupation.Staircase, dark timber panelling and ceramic tiles with an ornate pattern motif, creating an elegant and spacious impression. Bathroom interiors combine tradition and modernity, with full high porcelain tiles creating a sophisticated backdrop to stylish European fixtures and fittings. In the kitchens, quartz stone counters sit next to stainless steel ovens, resulting in a clean and stylish finish.The building's interiors celebrate British design and craft, with the use of unique light-fittings and one-off pieces of furniture that add a unique feel to each space. These opulent homes have been designed as the perfect retreat from the bustle of London life, offering stylish and luxurious comfort whilst paying homage to the rich history of the area.Images are of show apartment and are indicative only.Additional InformationCare & EfficiencyThe developers understand the finer details that make67 Tufton Street a prime investment and as such, are selecting the best concierge staff available. Residents of 67 Tufton Street will appreciate a high level of personal service, available 12 hours a day and with services such as housekeeping, personal shopping and catering available at a resident's request.Safe & Secure67 Tufton Street is protected by a state-of-the-art security system that is controlled via a digital entryphone system. CCTV continuously monitors all common areas, with the concierge viewing cameras at all times from their desk. Apartments and penthouses have intruder alarms installed, with the option to connect to a central monitoring base to alert key-holders and police if required.Residents parking is limited and by separate negotiation.*images are indicitive onlyTufton Street, London SW1P;2017-03-27 14:56:25;https://lid.zoocdn.com/354/255/34151c9ef43c7c98de64e00dca8f229941846917.jpg;2017-03-29 17:27:59;51.497387;51.497387;sale;-0.1279886;true;3;3;0;1;SW1P;;1695000;;Flat;for_sale;London
43361706;Hamptons International - Chelsea Sales;020 7768 2335;Residential;Located on the fifth floor (with lift) of this popular attractive period mansion block, this smart and bright two bedroom apartment offers a great use of space to include a 15'5 x 14'1 reception room/kitchen, two double bedrooms, family bathroom and a separate shower room. Lease 958 years remaining.SituationDrayton Gardens is ideally located for the many shops, bars and restaurants of the Fulham Road and Old Brompton Road areas, whilst the nearest underground station is Gloucester Road just to the north east (District, Circle and Piccadilly lines). Hyde Park is located to the north, Natural History and Victoria and Albert museums to the east and Battersea Park is to the south, just across the river. There is excellent access to the M25 and M4, via the Cromwell Road and to the south the Embankment provides access to the city and West End.Drayton Court, Drayton Gardens, London SW10;2017-03-27 14:55:54;https://li.zoocdn.com/cea2d99ea004bdb6a486713c4c1ad2d9b047536a_354_255.jpg;2017-04-03 13:40:16;51.48811;51.48811;sale;-0.180945;false;2;2;0;1;SW10;London;1075000;;Flat;for_sale;Drayton Gardens London
43361707;Hamptons International - Chelsea Sales;020 7768 2335;Residential;A good sized three bedroom apartment forming part of this attractive and sought after period mansion block in Drayton Gardens. A key feature of this property is the 22'11 x 14'9 main reception room over looking gardens. This property also offers a 13'5 x 12'5 master bedroom, 12'2 x 11'3 bedroom two, study/bedroom three, kitchen/breakfast room, good sized bath and shower room, additional shower room, guest cloakroom/wc and utility room. In addition the flat comes with a lease of 108 years and a porter looking after the block.SituationDrayton Gardens is ideally located for the many shops, bars and restaurants of the Fulham Road and Old Brompton Road areas, whilst the nearest underground station is Gloucester Road just to the north east (District, Circle and Piccadilly lines). Hyde Park is located to the north, Natural History and Victoria and Albert museums to the east and Battersea Park is to the south, just across the river. There is excellent access to the M25 and M4, via the Cromwell Road and to the south the Embankment provides access to the city and West End.Grove Court, Drayton Gardens, London SW10;2017-03-27 14:55:54;https://lid.zoocdn.com/354/255/7ad4aa4f8bccc9b238b2851cce7a25a8d02d5278.jpg;2017-03-29 17:27:58;51.487988;51.487988;sale;-0.180028;false;2;3;0;1;SW10;London;2150000;;Flat;for_sale;Drayton Gardens London
42550659;Cantell & Co;020 3542 2765;Residential;A rare opportunity to acquire a high specification 5 bedroom, 4 bathroom semi-detached Freehold property with over 3,300 sq ft of living space that is bathed in light. Located on one of Richmond???s most prestigious roads, it offers easy access to the town centre, the River Thames, Richmond Park, local schools and train links to London (Waterloo in 19 minutes).Comprising a 4 bedroom family home with a self-contained 1 bedroom lower ground floor apartment, it comes with planning permission to simply and inexpensively combine the two units into a single dwelling. Further added benefits include a garage, off-street parking, south-west facing garden and two delightful patio areas.With under-floor heating to each room, engineered French oak flooring in the main living areas and Hi-Fi/av sound system throughout, the house has been beautifully designed. All of the spacious bath/shower and cloakrooms are fully tiled and have Villeroy & Boch fittings with Axor taps and shower heads.The ground floor features a generous, fully-fitted eat-in kitchen with bespoke, Italian granite work-tops and double aspect windows over-looking the front garden. At the rear, the formal reception room is dual aspect with cinema surround sound and access to the landscaped garden, complete with a patio dining area which enjoys direct sunshine from morning until late evening year round.All bedrooms in the main residence are dual aspect  the master bedroom on the first floor offers fantastic built-in storage and a stunning en-suite bathroom with separate bath, double basins and walk-in monsoon shower. The spacious second bedroom has fitted wardrobes with en-suite bathroom and walk-in monsoon shower. The two large double bedrooms on the top floor have ample storage with fitted wardrobes and share a third bathroom with separate bath and walk-in monsoon shower.The apartment has its own secure entrance and is over 900 sq ft with private front and rear patio areas. It has high ceilings, a large double bedroom with fitted wardrobes, en suite bathroom, open plan kitchen/reception with cinema surround sound, as well as a large entrance hall and cloakroom.This is an ideal family home or one that can also be shared by another relative/au-pair or used as an office or a superb rental investment.EPC Rating Current B/ Potential BKings Road, Richmond TW10;2017-03-27 14:54:48;https://li.zoocdn.com/49ddeea7636ef019198a472143b8837f2d43f0f1_354_255.jpg;2017-03-27 14:54:48;51.4604;51.4604;sale;-0.293553;false;4;5;0;2;TW10;Richmond;3000000;;Semi-detached house;sold;Kings Road
43361679;Dexters - Chiswick;020 8166 7257;Residential;A first floor apartment in this popular purpose built block. The flat is in great condition throughout, has ample storage and access to well maintained communal gardens.DirectionsChurchdale Court is located less than 500 meters of both Chiswick High Road and Gunnersbury Station providing excellent access into town.You may download, store and use the material for your own personal use and research. You may not republish, retransmit, redistribute or otherwise make the material available to any party or make the same available on any website, online service or bulletin board of your own or of any other party or make the same available in hard copy or in any other media without the website owner's express prior written consent. The website owner's copyright must remain on all reproductions of material taken from this website.Harvard Road, London W4;2017-03-27 14:52:08;https://lid.zoocdn.com/354/255/0c085820d0877a55ded8394e9db1127e1c6d7f0b.jpg;2017-04-03 11:24:34;51.48914;51.48914;sale;-0.275209;false;1;2;0;1;W4;London;499950;;Flat;for_sale;Harvard Road
