listing_id;agent_name;agent_phone;category;description;displayable_address;first_publish_date;image_url;last_publish_date;latitude;listing_status;longitude;new_home;num_bathrooms;num_beedrooms;num_floors;num_recepts;outcode;post_town;price;price_change;property_type;status;street_name
43378128;Choices - Croydon;020 3478 3473;Residential;Impressive detached family home - Choices are proud to present to the market this 3/4 bedroom detached house situated in a sought after location close to Purley train station, shops and amenities. Thomas More school and The John Fisher school are both within walking distance making this an ideal family home. The accommodation which is finished to a high standard comprises to the ground floor: Entrance hall with underfloor heating, spacious lounge/diner with Herringbone style woodblock flooring, further reception room which could also be used as a fourth bedroom, fully fitted kitchen and a cloakroom. The first floor is arranged as three bedrooms with the master having a luxury en-suite shower room plus a further modern stylish bathroom. There is off street parking to the front and an extensive rear garden. This property offers great potential to extend (stpp) so don???t delay, call Choices now and arrange your appointment to view. EPC Rating D.* Spacious detached house in prime location* 3/4 bedrooms* Master with luxury en-suite* Modern d??cor throughout* Off street parking & extensive rear garden* 0.7 miles to Purley train station* Walking distance to Thomas More & John Fisher schools* Potential to extend (stpp)* Buyers Commission May Be Required* Draft details awaiting vendor approvalDraft details awaiting vendor approvalEntrance HallStairs rising to the first floor. Radiator. Storage cupboard. Tiled flooring. Under floor heating. Coving. Doors to CloakroomDouble glazed window to side. Fitted with a low level W.C and vanity wash basin unit. Fully tiled walls. Ceramic tiled flooring. Under floor heating.Lounge/Diner - 20' 5'' x 15' 2'' max (6.22m x 4.62m)Dual aspect with double glazed window to front and double glazed patio doors to rear. Radiators. Herringbone style woodblock flooring. Dado rail. Coving.Reception Room/Bedroom - 12' 10'' x 10' 11'' (3.91m x 3.32m)Dual aspect with double glazed window to front and side. Radiator. Herringbone style woodblock flooring. Coving.Kitchen - 14' 3'' x 9' 9'' (4.34m x 2.97m)Dual aspect with double glazed window to side and rear. Fitted with a range of wall and base level units with complementary work surface over. Stainless steel sink/drainer unit. Built in electric oven and gas hob. Extractor hood. Space for dishwasher, fridge/freezer and washing machine. Part tiled walls. Ceramic tiled flooring. Boiler. Small storage cupboard with door to rear garden.First Floor LandingDouble glazed window to side. Access to loft space with light. Doors to:Master Bedroom - 15' 2'' max x 12' 6'' (4.62m x 3.81m)Dual aspect with double glazed window to side and rear. Radiator. Built in double wardrobe. Access to:En-SuiteObscure double glazed window to rear. Fitted with a white suite comprising: Low level W.C and pedestal wash basin. Walk in shower cubicle. Extractor fan. Fully tiled walls. Radiator. Heated towel rail. Ceramic tiled flooring.Bedroom - 12' 10'' x 10' 10'' (3.91m x 3.30m)Dual aspect with double glazed window to front and side. Radiator. Built in single wardrobe.Bedroom - 11' 10'' x 7' 10'' (3.60m x 2.39m)Double glazed window to front. Radiator. Built in single wardrobe.BathroomDual aspect with obscure double glazed window to side and rear. Fitted with a white suite comprising: Roll top bath with shower mixer tap, low level W.C and pedestal wash basin. Walk in shower cubicle. Heated towel rail. Fully tiled walls. Ceramic tiled flooring.Front GardenDriveway with parking for 3 vehicles. Lawn area. Flowers/shrubs. Outside light.Rear GardenMainly laid to lawn. Flowers/shrubs. Mature trees. Enclosed by fencing.Buyers Commission May Be Required**Full details available upon request.TenureFreehold.Russell Hill, Purley, Surrey CR8;2017-03-29 00:11:28;https://lid.zoocdn.com/354/255/fd7b4aef76a6b1447fdd92b9ce0c7b434e3ed579.jpg;2017-03-29 21:22:23;51.342285;51.342285;sale;-0.122644;false;2;4;0;1;CR8;Purley;725000;;Detached house;for_sale;Russell Hill
43378127;Choices - Croydon;020 3478 3473;Residential;Modern living- Choices are pleased to offer to the market this well presented throughout two bedroom end of terraced house comprising  Entrance hall, spacious lounge, conservatory, modern fully fitted kitchen, downstairs cloakroom, two good sized double bedrooms and a family bathroom complete with shower cubicle. Outside there is a large well maintained rear garden with side access to the front, and an allocated parking space. The property is located within easy reach of Mitcham Common and Central Croydon providing access to a variety of shops and amenities. There are several tram stops available connecting you to East Croydon station with frequent links to London Victoria and London Bridge, as well as Wimbledon and Beckenham Junction. An internal viewing is highly recommended, call today to arrange an appointment. No onward chain. EPC Rating C.*End of terraced house*Well presented throughout*Modern fully fitted kitchen & conservatory*Two good sized double bedrooms*Large well maintained rear garden*Allocated parking space*No onward chain*Easy reach of Central Croydon and links to East Croydon station*Buyers Commission May Be Required*Draft details awaiting vendor approvalDraft Details Awaiting Vendor ApprovalEntrance Hall - 9' 1'' x 6' 10'' (2.77m x 2.08m)Stairs rising to the first floor. Doors to Cloakroom - 6' 10'' x 3' 1'' (2.08m x 0.94m)Kitchen - 12' 6'' x 6' 6'' (3.81m x 1.98m)Lounge - 15' 0'' x 13' 8'' (4.57m x 4.16m)Doors to Conservatory - 9' 10'' x 9' 5'' (2.99m x 2.87m)First Floor LandingDoors to Bedroom One - 13' 8'' x 8' 10'' (4.16m x 2.69m)Bedroom Two - 13' 8'' x 7' 1'' (4.16m x 2.16m)Bathroom - 8' 7'' x 7' 2'' (2.61m x 2.18m)OutsideAllocated parking space.Rear GardenBuyers Commission May Be Required**Full details available upon request.TenureFreehold.Moys Close, Croydon CR0;2017-03-29 00:11:28;https://li.zoocdn.com/065228bbe29e202f6d000998b6d8be45fbd3439b_354_255.jpg;2017-03-30 00:46:26;51.390823;51.390823;sale;-0.131912;false;1;2;0;1;CR0;Croydon;365000;;End terrace house;for_sale;Moys Close
43378129;Foxtons - Earls Court;020 8128 9417;Residential;This generously proportioned two bedroom, second floor flat offers bright and airy accommodation with a superb terrace, excellent d??cor, communal gardens and off-street parking.Warwick Road is ideally placed for the great range of shops, restaurants and other amenities found in Earls Court Road, with a large 24-hour supermarket just moments away.Warwick Road, Earls Court W14;2017-03-29 00:11:28;https://li.zoocdn.com/94849c4456718cd1b3bf16c0fc507220956ccf6d_354_255.jpg;2017-04-01 10:09:57;51.493145;51.493145;sale;-0.201273;false;0;2;0;0;W14;London;1025000;;Flat;for_sale;Warwick Road
43378125;Foxtons - Ealing;020 3542 2188;Residential;A well presented two bedroom first floor flat, located in a modern development with communal gardens and off-street parking, close to amenities and transport links.Windmill Road is close to the shops, bars and restaurants in Brentford, as well as offering excellent transport links with Brentford Station and the A4/M4 just moments away.Mill Cross Court, Brentford TW8;2017-03-29 00:11:28;https://li.zoocdn.com/53d9a036fbfa7ae9cfbcbee49d6d4573a54da11a_354_255.jpg;2017-03-29 01:47:21;51.49066;51.49066;sale;-0.310054;false;0;2;0;0;TW8;Brentford;550000;;Flat;for_sale;Mill Cross Court
42064644;Choices - Sutton;020 3478 3458;Residential;No onward chain - Choices are pleased to offer to the market this well presented two bedroom ground floor apartment with allocated parking space comprising  Entrance hall, living room with an open plan kitchen, a 15ft master bedroom with en-suite, a second double bedroom and bathroom. The property is situated in a prime location close to Sutton train station, bus links and Sutton town centre offering a wide variety of shops and amenities. Ideal investment or first time purchase. An internal viewing is highly recommended, call today to arrange an appointment. EPC Rating E.*No onward chain*Ground floor apartment*Living room with open plan kitchen*15ft Master bedroom with en-suite*Additional double bedroom*Allocated parking space*Well presented throughout*Close to local amenities*Internal viewing highly recommended*Draft details awaiting vendor approvalDraft Details Awaiting Vendor ApprovalEntrance HallStorage cupboard. Doors to Living Room - 19' 4'' x 10' 0'' (5.89m x 3.05m)Double glazed window to front. TV aerial socket. Telephone point. Wood laminate flooring. Radiator. Open plan to Kitchen - 10' 0'' x 6' 2'' (3.05m x 1.88m)Double glazed window to side. Fitted with a range of wall and base level units with complementary work surface over and upstand. Stainless steel sink/drainer unit. Built in electric oven and hob. Extractor hood. Integrated dishwasher, fridge/freezer and washing machine. Wood laminate flooring.Master Bedroom - 15' 5'' x 10' 6'' (4.70m x 3.20m)Double glazed window to front. Radiator. TV aerial socket. Telephone point. Wood laminate flooring. Door to En-SuiteFitted with a white suite comprising  Panel enclosed bath with shower over, low level WC and pedestal wash basin. Extractor fan. Shaver point. Part tiled walls. Radiator. Ceramic tiled flooring.Bedroom 2 - 14' 8'' x 9' 7'' (4.47m x 2.92m)Double glazed window to front. Radiator. Wood laminate flooring.BathroomFitted with a white suite comprising  Panel enclosed bath with shower over, low level WC and pedestal wash basin. Extractor fan. Shaver point. Part tiled walls. Radiator. Ceramic tiled flooring.OutsideAllocated parking space.Tenure - LeaseholdTerm: 125 years from 24 June 2005.Council TaxBand E.Oakhill Road, Sutton, Surrey SM1;2017-03-29 00:06:21;https://lid.zoocdn.com/354/255/c0bec0799385778ace5bb2e92051b74bf70ccf34.jpg;2017-03-29 00:06:21;51.370876;51.370876;sale;-0.194;true;2;2;0;1;SM1;Sutton;310000;;Flat;for_sale;Oakhill Road
43378086;Urban Habitat;020 8115 8653;Residential;The Property A well presented, semi detached house on this quiet residential road that has been redecorated throughout. The property comprises of a double reception with original wood flooring which has been refurbished, well presented kitchen, neutral bathroom, and separate guest W.C  The accommodation consists of three double bedrooms. The further property benefits from the build in wardrobes in two of the bedrooms, direct access to the garden from the conservatory with access to a garage and large workshop. The property also has been re ??? carpeted. The property would suit professional or families looking for space and convenienceKenneth Road, Chadwell Heath, Romford RM6;2017-03-28 23:59:20;https://lid.zoocdn.com/354/255/f7f7f20a477d8b2997094e13f07f91f61a889fa3.jpg;2017-03-29 00:11:27;51.569534;51.569534;sale;0.133545;false;1;3;0;2;RM6;Romford;399999;;Semi-detached house;for_sale;Kenneth Rd,
43378038;Tatlers;020 3542 2136;Residential;Set on the ground floor of this modern purpose built block is an absolutely spectacular three bedroom (two doubles, one single) flat which has been equipped to the highest level of specification throughout including modern fitted kitchen with quartz work tops, contemporary bathroom suite with separate shower and recently installed gas central heating system with under floor heating. Added benefits also include garage and beautifully kept communal gardens. Located within this highly desirable tree lined road which is within a short walk from Alexandra Park, Palace and its main line station with easy access to the City (Moorgate and Old Street), also close at hand is Bounds Green tube (Piccadilly Line) and Muswell Hill Broadway with its large selection of boutique shops, restaurants and bus services to Highgate tube (Northern Line). Within favourable distance of Alexandra Park secondary school.Entrance HallwayLarge built in cupboards housing gas central heating boiler and controls operating under floor heating throughout with independent thermostats, additional small cupboard, entry phone, Karndean flooring, also includes data and tv cabling in each bedroom.Reception Room16???10 x 10???11 (5.13m x 3.32m). Karndean flooring, fitted plantation shutters, opening to:Kitchen13???3 x 6???8 (4.05m x 2.66m). Fitted wall and base units, quartz work tops, induction hob, tiled splash backs, stainless steel/glass extractor hood, under mounted one and a half sink unit with mixer tap, integrated fridge freezer, eye level fan assisted oven and microwave combi oven, integrated dishwasher and washing machine, fitted plantation shutters, Karndean flooring.Bedroom 111???11 x 10???2 (3.63m x 3.11m). Fitted wardrobes with mirrored fascias.Bedroom 213???4 x 8???9 (4.06m x 2.66m).Bedroom 310???5 x 5???7 (3.17m x 1.70m).BathroomInset bath with wall mounted taps and shower attachment, low level wc with concealed cistern, heated towel rail, fitted base unit incorporating wash hand basin and mixer tap, steam free mirror splash back, separate shower enclosure with wall mounted tap/shower attachment, additional fixed overhead shower, tiled walls, tiled flooring, built in cupboard.GardenCommunal Gardens with locked gated access to Alexandra Park playing field.GarageGarage.North Lodge, Vallance Road, London N22;2017-03-28 23:56:15;https://lid.zoocdn.com/354/255/537d2ff58af57cdd7080ec343bbf3595ebf56515.jpg;2017-03-29 04:47:01;51.597275;51.597275;sale;-0.132001;false;0;3;0;0;N22;London;625000;;Flat;for_sale;North Lodge Vallance Road
43378039;Tatlers;020 3542 2136;Residential;An absolutely stunning three bedroom, two bathroom first and second floor purpose built Edwardian maisonette which includes a spectacular dormered loft conversion with en-suite shower/wc. The property benefits from its own private entrance, direct access to own private westerly rear garden and is being offered in excellent condition throughout  added benefits also include a 15???9 x 10???6 kitchen/diner which is open plan to a 19???4 x 12???9 reception room with a period fireplace and door to small balcony. Conveniently located within a short walk of Alexandra Park, Palace with its main line Station providing easy access to the City (Moorgate and Old Street), also close at hand is Bounds Green Tube (Piccadilly Line). Within favourable distance of Alexandra Park secondary school.Ground Floor Lobby AreaTiled flooring, exposed and painted stairs up to:First Floor LandingSolid oak flooring, door with steps leading down to own private garden, access to rear section of loft space, solid oak steps with glass balustrade up to second floor landing.Reception Room19???4 x 12???9 (5.89m x 3.88m). Original cast iron period fireplace with tiled inserts, tiled hearth, built in storage units, door opening to balcony, solid oak flooring, open through to:Kitchen/Diner15???9 x 10???6 (4.80m x 3.20m). Fitted range of wall and base units, stainless steel sink unit, surface mounted mixer tap, work tops. Stainless steel Smeg range cooker with five gas burners, glazed splash backs, integrated dishwasher, solid oak flooring.Bedroom 113???9 x 9???11 (4.18m x 3.03m). Original cast iron period fireplace with tiled inserts and slate hearth, built in storage cupboard, exposed and stripped floorboards.Bedroom 210???6 x 8???7 (3.20m x 2.61m). Original cast iron period fireplace, exposed and painted floorboards.Bathroom10??? x 6???6 (3.05m x 1.99m). Bath with mixer tap/shower attachment, glazed shower screen, partly tiled walls, low level wc, wall mounted wash hand basin with mixer tap, wall mounted heated towel rail, built in cupboard housing wall mounted gas central heating boiler and plumbing facilities for washing machine.Second Floor LandingSky light, built in under eaves storage cupboard.Bedroom 315???4 x 12???7 (4.68m x 3.83m). Dual aspect, spectacular far reaching views, under eaves storage, door to:En-Suite Shower RoomWalk in shower enclosure, glazed shower screen to tiled walls, wall mounted taps and shower attachment, heated towel rail, low level wc, wall mounted wash hand basin with mixer tap.GardenWesterly facing decked garden.Dagmar Road, Alexandra Park, London N22;2017-03-28 23:56:15;https://lid.zoocdn.com/354/255/a9cfc7b215505eb0d229346a52e6c0fd02edd2da.jpg;2017-03-29 04:46:31;51.600197;51.600197;sale;-0.12469;false;0;3;0;0;N22;London;675000;;Flat;for_sale;Dagmar Road Alexandra Park
43377949;Franklyn James;020 3463 0659;Residential;Open day 01/04/17. A stunning family home with everything to offer! Presented to the market in superb condition is this mid terrace period house which has had both loft and rear extensions to provide the modern family with over 900 Sq Ft of ample living space. Accommodation comprises of entrance hall, bay fronted open plan reception/dining room, kitchen and ground floor bathroom. To the first floor two good sized bedrooms and to the third floor master bedroom with en-suite shower room. Outside the property benefits from rear garden with large decked area and shed. Adine Road is perfectly positioned for both Canning Town and Plaistow making this the perfect purchase for any vendor looking to access the City. Call to arrange your viewing.Adine Road, Plaistow E13;2017-03-28 23:47:34;https://lid.zoocdn.com/354/255/6fb00f52dcbdf748812957759de39375c6a695bb.jpg;2017-03-31 23:52:48;51.521976;51.521976;sale;0.024187;false;1;3;0;1;E13;London;400000;;Terraced house;for_sale;Adine Road Plaistow
43377950;Franklyn James;020 3463 0659;Residential;Superb two double bedroom apartment situated within Altius Apartments. Located on the fourth floor is this stunning apartment and comprises two double bedrooms, modern fitted bathroom and a en suite of the master bedroom. Good sized open-plan reception room with modern fitted kitchen area and access to a private balcony with a view of Canary Wharf. The development benefits from superb landscaped grounds and residents' roof terrace.Altius Apartments is a short walk from Roman Road market which has many cafes and restaurants. Victoria Park is also within walking distance. The development has excellent transport links to the City, Canary Wharf and Stratford.Altius Apartments, Bow E3;2017-03-28 23:47:34;https://lid.zoocdn.com/354/255/e272c73edb1bd5d05d68f6b66ee24ac18dd67dd2.jpg;2017-04-01 22:31:24;51.53322;51.53322;sale;-0.022679;false;2;2;0;1;E3;London;475000;;Flat;for_sale;Altius Apartments Bow
