listing_id;agent_name;agent_phone;category;description;displayable_address;first_publish_date;image_url;last_publish_date;latitude;listing_status;longitude;new_home;num_bathrooms;num_beedrooms;num_floors;num_recepts;outcode;post_town;price;price_change;property_type;status;street_name
43349742;Robinson Jackson - Catford;020 3641 2139;Residential;St Peters Heights a private development arranged over three storeys. The apartment boasts 2 double bedrooms 1 with en-suite, fully fitted kitchen & bathroom, parking space. Ideal for ftb, Keys held.InteriorHall    Wood door. Entry phone system. Radiator. Built in storage cupboards.Lounge/Kitchen 22'6" x 17'2" (6.86m x 5.23m). Lounge Area - Double glazed frosted window to side. Double glazed doors to rear. 2 Radiators. Open plan to kitchen area.Kitchen Area - Fitted wall and base units. Square edge quartz worktops with 1 and a half bowl stainless steel sink and mix taps. Built in appliances including microwave, dishwasher, fridge freezer, oven hob, extractor over. Built in Hoover washer dryer.Bedroom 1 12' x 10'2" (3.66m x 3.1m). Double glazed double door to rear. Radiator. Fitted carpet. Built in wardrobes with mirrored sliding door.En-suite    Double shower with glass sliding door. Wall mounted low level WC with concealed cistern. Wall mounted vanity wash hand basin with mono tap. Heated towel rail. Tiled splash back. Tiled floor.Bedroom 2 12'9" x 9'6" (3.89m x 2.9m). Double glazed window to rear. Radiator. Fitted carpet.Bathroom 7'5" x 5'6" (2.26m x 1.68m). Panel enclosed bath with mixer taps and shower attachment. Wall mounted low level WC with concealed cistern. Vanity mounted wash basin with mono tap. Extractor fan. Tiled splash back. Tiled floor. Tiled splash back.Garden    Paved patio area.Additional InformationBromley is one of Greater London's largest boroughs and it is also one of the greenest. Bromley itself is a self-sufficient town with an impressive shopping centre, a theatre, two mainline train stations, a recently upgraded leisure centre and a grammar school.There's also a regeneration plan across Bromley with a new hotel, a nine-screen cinema, new apartments, 25,000 square feet of caf?? and restaurant space, improved parking and new public realm areas in the planning.Hillbrow Road, Bromley, Greater London BR1;2017-03-25 01:47:51;https://lid.zoocdn.com/354/255/9405f789abb9bda9e074730500c5165bdefa8430.jpg;2017-04-06 01:05:12;51.41873;51.41873;sale;0.006283686;true;0;2;0;0;BR1;Bromley;394950;;Flat;sold;Bromley Greater London
43349655;Martyn Gerrard - Whetstone;020 3478 3237;Residential;A fully refurbished three bedroom semi detached bungalow, well located for the coffee shops, restaurants and supermarkets that Whetstone High Road has to offer. The property benefits from off street parking for three cars and a south facing garden. Chain free!The Owners Love???The bungalow has been extended and fully refurbished to a very high standard with a bright, modern finish??????The property is conveniently located with shops, restaurants, public transport and school all very near by??????Very good amenity space with the front drive being able to fit 3 cars and the back garden having plenty of room for entertaining???We've NoticedTotteridge and Whetstone Underground Station is located 0.3 miles away.The property is a stones' throw away from Swan Lane Open Space.Swan Lane, London N20;2017-03-25 01:42:07;https://lid.zoocdn.com/354/255/983496383a11e6204a7d3949ecd585fddaf2335f.jpg;2017-03-29 13:17:30;51.625957;51.625957;sale;-0.177648;false;0;3;0;0;N20;London;700000;;Semi-detached bungalow;for_sale;London
43349654;Martyn Gerrard - Southgate;020 8128 9460;Residential;A very well presented three bedroom, three reception semi-detached house with off street parking and garage to side.The Owners Love"Very close to underground and bus stops for good transport""Wide parking area available""The house has been very recently decorated from top to bottom to a very high standard"We've NoticedArnos Grove Underground Station is 0.5 miles away (Piccadilly Line).The property is close to Walker Primary School.Morton Way, London N14;2017-03-25 01:42:07;https://lid.zoocdn.com/354/255/e4ce0a2a494d6cc80be9527f505fade8f1b047bc.jpg;2017-03-25 02:46:38;51.618626;51.618626;sale;-0.125577;false;0;3;0;0;N14;London;850000;;Semi-detached house;for_sale;London
43349651;Martyn Gerrard - North Finchley;020 3478 3235;Residential;A four bedroom end of terrace Edwardian family home with the opportunity for modernisation and personal touch to be added. This period residence is situated only moments from North Finchley High Road and the many shops, bars and restaurants it has to offer. Chain free!The Owners Love"The high ceilings and generous proportions of the rooms is something I really appreciate""The loft space is large and has easy access so is great for storage but could make great additional bedroom""Location is convenient for shops, transport and a number of really great schools within a 10 minutes??? walk"We've NoticedChurchfield Avenue is well located for North Finchley's outstanding schools including the Wren Academy and The Compton School.Neighbouring properties have extended into the loft to create additional accommodation.Churchfield Avenue, London N12;2017-03-25 01:42:07;https://li.zoocdn.com/a01f255c16d043b88a252207ca2002a2c5c62d1b_354_255.jpg;2017-04-07 16:40:35;51.61158;51.61158;sale;-0.173703;false;0;4;0;0;N12;London;725000;;End terrace house;for_sale;London
43349638;Marsh & Parsons - Shoreditch;020 8022 6337;Residential;A beautifully maintained property featuring a vast skylight which bathes the ground floor with natural light, large windows throughout, wooden floors and a sizeable roof terrace accessible via an electronically controlled roof hatch.The property also comprises of a reception room, open-plan kitchen, utility room, master bedroom with en-suite, a spacious study area off the main bedroom, two additional bedrooms, stunning bathroom suite and storage.Florida Street is a quiet residential area close to the amenities of Bethnal Green Road, and the popular shops, bars and restaurants of Shoreditch. Bethnal Green Underground Station (Central Line) is close by for links into and out of the City.Florida Street, London E2;2017-03-25 01:40:02;https://lid.zoocdn.com/354/255/9b767f910f67febc79302e8dadbb401d8b2160df.jpg;2017-03-31 00:54:18;51.52688;51.52688;sale;-0.065281;false;3;3;0;1;E2;London;1300000;;Terraced house;for_sale;London
43349636;Marsh & Parsons - New Homes;020 3463 0657;Residential;Whether it???s arts, business or leisure, residents of Camberwell on the Green are ideally located to explore London???s various attractions and destinations.With style and functionality in mind, the kitchen features reconstituted stone worktops, with the overall look enhanced by under-cabinet lighting. The living room provides connections for various Sky TV and internet packages.Apartments are painted off-white as standard, with engineered timber floorboards throughout, carpeting in the bedroom and tile floors in the bathroom. Underfloor heating and air filtration have been included, along with energy-efficient heatingand hot water systems. There are elevators to all floors, and entry to the building is via key fob.* Help to buy available on selected unitsCamberwell On The Green, Camberwell Green SE5;2017-03-25 01:40:02;https://lid.zoocdn.com/354/255/4e40f2366adf85089d90003a4eb34fe35c0b16d2.jpg;2017-04-06 00:58:14;51.474552;51.474552;sale;-0.093459;true;1;1;0;1;SE5;London;446000;;Flat;for_sale;Camberwell Green
42394074;Marsh & Parsons - Kensington;020 3463 6918;Residential;The flat is situated on the south east corner of the building so there is an abundance of natural light and also benefits from a lovely balcony ideal for al fresco dining. The property retains a wealth of period features including an ornate mosaic floor in the entrance hall, stunning plasterwork and ornate feature fireplaces. Cheniston Gardens is excellently located in the centre of Kensington, minutes from Kensington underground station (Circle and District lines) and a moments??? walk from the beautiful open spaces of both Kensington Gardens and Holland Park.Cheniston Gardens, London W8;2017-03-25 01:39:31;https://lid.zoocdn.com/354/255/21a049d50790c4531c4a9654b57518d1536ca5f0.jpg;2017-03-27 13:20:04;51.498497;51.498497;sale;-0.19321;false;2;3;0;3;W8;London;3300000;;Flat;for_sale;London
42034366;Marsh & Parsons - Bishops Park;020 7768 1163;Residential;Many things set this well arranged and kept family home on a popular tree lined street apart from others  from the rare front mansard giving two full double bedrooms at the top of the house to the natural flow on the ground floor, the house has been a well-loved and looked after family home.Located on a popular road in the heart of the Munster Village area Wardo Avenue provides a perfect position from where to reach the open expanses of Bishops Park and the River Thames yet is also within easy reach of the transport hubs of Putney Bridge tube station, Parsons Green, Fulham Broadway and Hammersmith.The house itself is a classic Victorian home with elegant double reception room that leads through into the kitchen/dining room at the rear of the house. A conservatory style side addition provides excellent light whilst the rear garden has a Mediterranean feel and is both secluded and welcoming at the same time.Three well sized bedrooms sit on the first floor alongside a family bathroom whilst at the top of the house you find a further two double bedrooms and a bathroom. Unlike nearly all of the similar style and sized houses on the road this one has a full front mansard allowing for a full head height to be taken across the top floor providing this particular house with a unique difference and benefit. The house has recently been redecorated by the owners who have treated it with great care and attention whilst they have lived there. Wardo Avenue is located just off the Munster Road, close to the green, open spaces of Bishops Park and to the River Thames. The shops, restaurants and bars of Parsons Green are within easy reach whilst Putney Bridge and Hammersmith provide further transport links into and out of town.Wardo Avenue, London SW6;2017-03-25 01:39:31;https://lid.zoocdn.com/354/255/9fffbdaabaeddd63eb8bf018bbea0b949420496a.jpg;2017-03-25 01:39:31;51.476425;51.476425;sale;-0.214128;false;2;5;0;2;SW6;London;1575000;;Terraced house;for_sale;London
43349629;Marsh & Parsons - Earls Court;020 3544 6011;Residential;Eardley Crescent is a sought after residential road at the heart of SW5 moments from the great selection of amenities that Earl's Court, Gloucester Road and South Kensington have to offer. The nearest underground station is Earl's Court (Piccadilly and District lines), with the motorist benefiting from quick access to the A4/M4 for routes to central London, Heathrow Airport and the M25.The apartment is arranged to cater for those wishing for exceptional entertaining and social space with the reception room semi open plan to the kitchen. The reception space has a wealth of natural light emanating from the south west through the three large wooden sash windows. Further benefits include solid oak flooring, recessed lighting and direct access to a large private balconyThe current owner has set the dining area between the kitchen and the reception room with the ability to comfortably seat eight. The fully fitted kitchen is located at the front elevation of the building and includes solid wood flooring, large sash windows and plenty of wall and base storage units.The remaining accommodation comprises two large double bedrooms both with built-in storage cupboards. There is also a further storage cupboard located in the hallway.Eardley Crescent, London SW5;2017-03-25 01:39:31;https://lid.zoocdn.com/354/255/d6f253a41450d50b1f4f6b9d9c76296f98160e10.jpg;2017-03-31 00:52:32;51.488827;51.488827;sale;-0.195408;false;1;2;0;1;SW5;London;895000;;Flat;for_sale;London
43349628;Marsh & Parsons - Brixton;020 8033 7564;Residential;The accommodation comprises: Communal entrance hall, first floor private reception hall with storage, reception room, kitchen with access to rear external approach, double bedroom with fitted cupboards and family bathroom.Outside to the rear of the building there are well maintained and appealing communal gardens.Goodwood Mansions, Stockwell Park Walk, London SW9;2017-03-25 01:39:31;https://lid.zoocdn.com/354/255/d784038d4c406e9de685c93a19df6e035d07447d.jpg;2017-03-25 01:39:31;51.465607;51.465607;sale;-0.115758;false;1;1;0;1;SW9;London;425000;;Flat;for_sale;Stockwell Park Walk London
