listing_id;agent_name;agent_phone;category;description;displayable_address;first_publish_date;image_url;last_publish_date;latitude;listing_status;longitude;new_home;num_bathrooms;num_beedrooms;num_floors;num_recepts;outcode;post_town;price;price_change;property_type;status;street_name
43394744;Dexters - Streatham;020 7768 6125;Residential;A three bedroom split level maisonette. Internal accommodation includes boasts three bedrooms, two bathrooms, and a large open plan kitchen/reception room.DirectionsValleyfield Road enjoys an elevated position looking over Streatham. This popular residential road is just a short walk from the shops, bars and restaurants of Streatham High Road, while also within easy reach of Streatham Common.You may download, store and use the material for your own personal use and research. You may not republish, retransmit, redistribute or otherwise make the material available to any party or make the same available on any website, online service or bulletin board of your own or of any other party or make the same available in hard copy or in any other media without the website owner's express prior written consent. The website owner's copyright must remain on all reproductions of material taken from this website.Valleyfield Road, London SW16;2017-03-30 10:32:37;https://lid.zoocdn.com/354/255/0d314950a4fc230ba8e30c63a941a28056f1aca5.jpg;2017-04-04 15:47:45;51.42629;51.42629;sale;-0.119476;false;2;3;0;1;SW16;London;535000;;;for_sale;Valleyfield Road
43394745;Dexters - Isleworth;020 8166 7640;Residential;If you're looking for a fabulous family home look no further! Located in the ever popular Woodlands area and in immaculate order perfect for families looking for a home for years to come.DirectionsWoodland Gardens is a quiet residential and tree lined road, on the borders of St. Margaret's and a short walk to and from Isleworth train station.You may download, store and use the material for your own personal use and research. You may not republish, retransmit, redistribute or otherwise make the material available to any party or make the same available on any website, online service or bulletin board of your own or of any other party or make the same available in hard copy or in any other media without the website owner's express prior written consent. The website owner's copyright must remain on all reproductions of material taken from this website.Woodland Gardens, Isleworth TW7;2017-03-30 10:32:37;https://lid.zoocdn.com/354/255/82b233d6ee6d96fca0677cc78be5658ef07816f7.jpg;2017-03-31 01:42:09;51.469345;51.469345;sale;-0.344375;false;1;3;0;2;TW7;Isleworth;599950;;Terraced house;for_sale;Woodland Gardens
43394740;Dexters - Wimbledon;020 8166 7538;Residential;A beautifully decorated, end of terrace Victorian family home which has been cleverly extended. There are four double bedrooms, three luxurious bath/shower suites, lounge and a spectacular family room to the rear which has a stunning open plan kitchen and bi folding doors which open onto the landscaped garden.DirectionsEffra Road is a popular tree lined road within the South Park Gardens area. There area has highly sought after schools and a fantastic selection of High Street brand shops, popular restaurants and excellent transport linksYou may download, store and use the material for your own personal use and research. You may not republish, retransmit, redistribute or otherwise make the material available to any party or make the same available on any website, online service or bulletin board of your own or of any other party or make the same available in hard copy or in any other media without the website owner's express prior written consent. The website owner's copyright must remain on all reproductions of material taken from this website.Effra Road, London SW19;2017-03-30 10:32:37;https://lid.zoocdn.com/354/255/87a566cb8c6d3d376be5490c569c60ba4c1eef71.jpg;2017-04-04 11:40:04;51.423363;51.423363;sale;-0.188868;false;3;4;0;2;SW19;London;999500;;;for_sale;Effra Road
43394728;Dexters - Isleworth;020 8166 7640;Residential;An ideal investment opportunity for this retirement property. The property further benefits from two double bedrooms, lift access and a concierge.DirectionsDraper Close is a quiet, gated cul-de-sac that is ideally located for the shops & amenities of Isleworth and within close proximity to Isleworth br mainline station and Hounslow East Tube/Osterley Tube.You may download, store and use the material for your own personal use and research. You may not republish, retransmit, redistribute or otherwise make the material available to any party or make the same available on any website, online service or bulletin board of your own or of any other party or make the same available in hard copy or in any other media without the website owner's express prior written consent. The website owner's copyright must remain on all reproductions of material taken from this website.Draper Close, Isleworth TW7;2017-03-30 10:31:36;https://lid.zoocdn.com/354/255/fae6f2fd4dc0ab0f319cd600209d7d5e85a44df0.jpg;2017-04-03 13:19:23;51.47417;51.47417;sale;-0.347195;false;1;2;0;1;TW7;Isleworth;250000;;Flat;for_sale;Draper Close
43394727;Foxtons - South Kensington;020 3463 9325;Residential;This spacious and immaculately presented two bedroom apartment is set on the lower ground floor and boasts high ceilings and a fabulous, modern eat-in kitchen within a handsome building in South Kensington.Courtfield Gardens is an iconic address in the heart of South Kensington offering swift access to the South Kensington Piazza and a selection of local shops and transport links.Courtfield Gardens, South Kensington SW5;2017-03-30 10:31:36;https://li.zoocdn.com/b8cb5985f1b0dfbe1fd39b6fb7b2468e1a242923_354_255.jpg;2017-03-30 10:54:35;51.492775;51.492775;sale;-0.187084;false;0;2;0;0;SW5;London;1150000;;Flat;for_sale;Courtfield Gardens
43394695;Home connect;020 7768 6688;Residential;Detailed DescriptionAn absolute grab???Home connect estates are pleased to offer this 3 bedroom house on the market for a quick sale.Paved front garden, entrance to the property with a separate reception to the right aspect.The property has a separate reception, fitted kitchen, a conservatory and a medium size garden on the ground floor and 3 bedrooms on the first floor.Reception : 3.61m x 4.25m (11'10" x 13'11"), Laminate floors, coving to the ceiling, double glazed windows, fireplace with exposed brick wallkitchen : 3.10m x 2.50m (10'2" x 8'2"), Fitted kitchen, tiled floor, tiled to ceiling, double glazed window to the rear aspect, gas cooker/ovenbathroom : 2.31m x 1.53m (7'7" x 5'0"), 3 piece bathroom suite with shower attachment, sink, WC, double glazed window to the rear aspect.Conservatory : 4.49m x 2.35m (14'9" x 7'9"), Conservatory with double glazed patio doors to the gardengarden : Partially paved and laid to lawn, shed/ storage at the rearmaster bedroom : 4.20m x 2.40m (13'9" x 7'10"), Carpet floor, double glazed window, electric socket, attached vanity roombedroom 2 : 2.50m x 3.83m (8'2" x 12'7"), Carpet floor, double glazed window, electric socketbedroom 3 : 2.95m x 2.84m (9'8" x 9'4"), Carpet floor, double glazed window, electric socketdisclaimer : General: While we endeavour to make our adverts fair, accurate and reliable, they are only a general guide to the property and, accordingly, if there is any point which is of particular importance to you, please contact the office and we will be pleased to check the position for you, especially if you are contemplating travelling some distance to view the property.Measurements: These approximate room sizes are only intended as general guidance. You must verify the dimensions carefully before ordering carpets or any built-in furniture.Services: Please note we have not tested the services or any of the equipment or appliances in this property, accordingly we strongly advise prospective buyers to commission their own survey or service reports before finalizing their offer to purchase.This advert is issued in good faith but do not constitute representations of fact or form part of any offer or contract. The matters referred to in these particulars should be independently verified by prospective buyers or tenants. Neither home connect ltd nor any of its employees or agents has any authority to make or give any representation or warranty whatever in relation to this property.Your home is at risk if you do not keep up repayments on A mortgage or other loan secured on it.Scrattons Terrace, Barking IG11;2017-03-30 10:28:07;https://li.zoocdn.com/d14ce686f668b1e73f1da5c94b3d14c1c445bad4_354_255.jpg;2017-03-31 12:58:02;51.530766;51.530766;sale;0.134284;false;1;3;0;1;IG11;Barking;310000;;Terraced house;for_sale;Scrattons Terrace
43394687;Humphrey and Brand Residential;020 3641 4255;Residential;Humphrey and Brand are delighted to present to the market this fantastic apartment located in Surbiton town centre and just a few seconds walk from Surbiton station which provides direct links it London Waterloo. The property immaculately presented throughout and comprises of two spacious double bedrooms with built in wardrobes in the master bedroom, a bright and spacious reception room with room for a dining table, modern fitted kitchen bathroom. The property further benefits from double glazing, gas central heating, communal gardens along with bike storage.St. James Court, St. James Road, Surbiton KT6;2017-03-30 10:27:12;https://li.zoocdn.com/10a38bb71278f6afdc609c2592f8068d7c581efc_354_255.jpg;2017-03-31 01:42:07;51.393517;51.393517;sale;-0.305012;false;1;2;0;1;KT6;Surbiton;399950;;Flat;for_sale;St. James Court
43394680;Moving City;020 8022 6147;Residential;Moving City are proud to offer this spacious three double bedroom, two bathroom apartment in Sloane Apartments, Aldgate East E1. Finished to the highest specification, benefitting from a large open plan living area with floor to ceiling windows opening out onto a private balcony. The property further features a modern kitchen with stone work surfaces, engineered oak floors, under floor heating, two contemporary bathrooms and a secure entry system. The building has secure bicycle storage and 24 hour concierge.The closest stations are Aldgate and Aldgate East and a short walk from Liverpool Street and the City.Includes one allocated car parking space.Est.Service charge: ??3700 per annumEst. Ground Rent: ??350 per annumSloane Apartments, 54 Old Castle Street, Aldgate East E1;2017-03-30 10:26:21;https://lid.zoocdn.com/354/255/c8733bb5ca148759183654a0a7ef57cc258a0657.jpg;2017-03-31 01:42:07;51.51677;51.51677;sale;-0.073896;false;2;3;0;1;E1;London;995000;;Flat;for_sale;Sloane Apartments
43394668;Kurtis Property Services;020 3641 0371;Residential;Kurtis Property Services act as the vendors sole selling agent and welcome on to the market this three bedroom semi detached house with garage and off street parking. Situated off Clayhall Avenue and a short distance to Barkingside High Street with numerous cafes, restaurants and shopping amenities and both Fairlop as well as near by to both Barkingside and Fairlop Central Line Stations. The property offers good size accommodation to the ground floor with entry via brick built porch, large L Shape through lounge, good size fully fitted kitchen with breakfast bar, W.C and 60ft rear garden. The first floor offers a four piece family bathroom suite, two double bedrooms, one single bedroom and access to loft via ladder which has ample space to allow a full loft conversion. This would make an ideal family home contact our sales team to book your internal inspection.Ground floorEntranceVia front driveway with room for two cars, then double glazed door into porch recess with hardwood street door to:Reception7.98m (26' 2") x 4.93m (16' 2") 26' 2" x 16' 2" Double glazed window to front, two separate double glazed side, laminate wood floor, two radiators, stairs to first floor, under stair storage cupboard, power points, double glazed patio door to rear and door to:Cloakroom1.68m (5' 6") x 0.94m (3' 1") 5' 6" x 3' 1" Frosted window to side, low flush W.C, half tilled walls, laminate wood floor, new boiler and extractor fan.Kitchen4.34m (14' 3") x 2.84m (9' 4") 14' 3" x 9' 4"Double glazed window to rear, range of matching wall and base units, breakfast bar, stainless steel sink and drainer unit with mixer tap, built in oven, hob and extractor fan, plumbed for dishwasher, plumbed for washing machine, splash back tiles, tilled floor, power points and double glazed door to:GardenApproximately 60ft commencing with raised patio area the decked stairs down to small hard standing area rest laid to lawn with access to:Garage6.12m (20' 1") x 2.46m (8' 1") 20' 1" x 8' 1" Garage door to front, wall and base unit to rear with stainless steel sink and drainer unit, tilled floor and power points.First floorFirst Floor LandingDouble glazed window to side, loft access and doors to:Bathroom2.67m (8' 9") x 2.67m (8' 9") 8' 9" x 8' 9" frosted double glazed window to rear and side, four piece suite comprising of shower cubicle with wall mounted shower, panelled bath with mixer taps and shower attachment, low flush W.C, pedestal wash hand basin, towel heater, half tilled walls, tilled floor and spot lights.Bedroom One4.27m (14' ) x 3.02m (9' 11") 14' x 9' 11" Double glazed window to rear, laminate wood floor, radiator and power points.Bedroom Two4.42m (14' 6") x 3.07m (10' 1") 14' 6" x 10' 1" Double glazed bay window to front, radiator and power points.Bedroom Three2.36m (7' 9") x 1.80m (5' 11") 7' 9" x 5' 11" Double glazed window to front, laminate wood floor, radiator and power points.Cottesmore Avenue, Clayhall IG5;2017-03-30 10:25:36;https://lid.zoocdn.com/354/255/2b53dee63664be39ea371e4b0e2242d047f01426.png;2017-03-31 01:42:06;51.592216;51.592216;sale;0.064572;false;1;3;2;1;IG5;Ilford;449995;;Semi-detached house;for_sale;Cottesmore Avenue
43394635;Foxtons - Notting Hill;020 3463 9551;Residential;Ideally positioned for the varied amenities and transport links of Westbourne Grove, this spacious one bedroom first floor flat boasts an expansive reception room and is situated in a secure period conversion.Princes Square is within easy reach of the plethora of amenities and transport links that can be found on both Westbourne Grove and Queensway. The green open-spaces of Hyde Park is also just moments away.Princes Square, Notting Hill W2;2017-03-30 10:23:14;https://lid.zoocdn.com/354/255/99f799333f59c305e0364b07b05fd8407a83e353.jpg;2017-03-30 10:36:22;51.51318;51.51318;sale;-0.193638;false;0;1;0;0;W2;London;695000;;Flat;for_sale;Princes Square
